# x xerr y yerr ymodel yresidual
-0.472100 0.520110 -0.591097 0.381211 -0.514155 -0.076942
0.312790 0.093300 0.323753 0.157663 0.244734 0.079019
-0.301700 0.199275 -0.152900 0.176138 -0.349400 0.196500
-0.013309 0.113450 -0.077987 0.147005 -0.070563 -0.007424
-0.320900 0.149280 -0.450777 0.165072 -0.367964 -0.082813
0.990280 0.064860 0.709173 0.097295 0.899781 -0.190608
0.049140 0.112565 -0.089292 0.183465 -0.010182 -0.079110
-1.232910 0.125660 -1.146290 0.138498 -1.249762 0.103472
-0.819810 0.216540 -0.435618 0.164734 -0.850347 0.414729
0.141561 0.104195 0.168893 0.091688 0.079177 0.089716
0.287360 0.168890 0.105778 0.172403 0.220147 -0.114368
0.255510 0.115505 0.207960 0.141875 0.189352 0.018608
0.381260 0.042690 0.383593 0.048765 0.310936 0.072657
0.542750 0.075205 1.099633 0.083330 0.467076 0.632557
-1.033520 0.196105 -1.197182 0.231292 -1.056977 -0.140205
1.193880 0.092790 0.916713 0.134670 1.096636 -0.179923
0.981710 0.029270 0.859023 0.096290 0.891495 -0.032472
-0.576390 0.226185 -0.430710 0.150253 -0.614991 0.184281
0.280490 0.191520 0.427293 0.148935 0.213504 0.213789
-0.638490 0.201360 -1.012845 0.223308 -0.675033 -0.337812
0.330340 0.028890 0.238353 0.072453 0.261703 -0.023350
-1.318130 0.315135 -1.094811 0.171284 -1.332159 0.237348
-0.127900 0.367560 -0.577373 0.283030 -0.181358 -0.396015
-0.836630 0.092980 -0.880345 0.175501 -0.866609 -0.013736
-0.004270 0.124795 0.139396 0.122918 -0.061822 0.201219
-0.378610 0.072990 -0.085635 0.099077 -0.423762 0.338127
0.283110 0.083550 0.000000 0.217970 0.216037 -0.216037
-0.030210 0.074655 0.032425 0.109889 -0.086903 0.119328
-1.276990 0.293855 -1.242726 0.209110 -1.292382 0.049656
0.335640 0.119870 0.854273 0.089190 0.266827 0.587446
-0.012010 0.095265 0.092314 0.113729 -0.069306 0.161620
-0.356359 0.136570 -0.889008 0.246662 -0.402249 -0.486759
-0.108740 0.048205 -0.140389 0.200203 -0.162832 0.022443
-0.384830 0.058105 -0.540395 0.135056 -0.429776 -0.110619
-0.089600 0.139510 -0.654855 0.196383 -0.144326 -0.510529
-0.153790 0.076180 -0.094647 0.151217 -0.206389 0.111742
0.365561 0.105550 -0.330479 0.149113 0.295756 -0.626235
0.357830 0.084480 0.526063 0.127725 0.288282 0.237781
0.138840 0.233080 0.433313 0.171375 0.076546 0.356767
0.000000 0.057410 0.141734 0.142069 -0.057694 0.199428
-0.948410 0.293030 -0.860456 0.201229 -0.974687 0.114230
0.056610 0.147815 -0.476184 0.186323 -0.002960 -0.473224
0.944560 0.078930 1.189813 0.120680 0.855575 0.334238
-0.448960 0.096220 -0.488741 0.185868 -0.491782 0.003041
-0.224110 0.234070 -0.408001 0.216702 -0.274380 -0.133621
-0.794390 0.213700 -0.860721 0.188976 -0.825768 -0.034953
-0.374000 0.079765 -0.286149 0.151725 -0.419304 0.133156
-0.328850 0.152725 -0.960839 0.247893 -0.375650 -0.585189
-0.038690 0.110815 0.332323 0.094375 -0.095102 0.427425
0.097680 0.095920 0.207621 0.123560 0.036750 0.170871
0.034150 0.108480 0.308943 0.104257 -0.024675 0.333619
-1.307710 0.243180 -1.295793 0.218215 -1.322084 0.026291
0.862650 0.063990 0.583243 0.175570 0.776379 -0.193136
1.537900 0.044700 1.157353 0.135935 1.429260 -0.271907
0.947140 0.120495 1.345543 0.097140 0.858070 0.487473
-0.272490 0.124820 -0.546015 0.168071 -0.321157 -0.224858
-0.207040 0.049720 -0.385931 0.111620 -0.257876 -0.128055
-0.611230 0.092015 -0.654438 0.191424 -0.648676 -0.005762
-0.284490 0.182330 0.130123 0.121394 -0.332760 0.462883
-0.079530 0.171145 -0.682138 0.219535 -0.134590 -0.547548
0.101450 0.052425 -0.063643 0.184544 0.040395 -0.104038
1.049550 0.102035 0.984813 0.106195 0.957087 0.027726
-0.673870 0.131880 -0.493680 0.108161 -0.709241 0.215561
1.608400 0.053800 0.801253 0.085930 1.497425 -0.696172
-0.913210 0.197130 -1.077569 0.209659 -0.940652 -0.136917
-0.689140 0.082505 -0.701402 0.178932 -0.724006 0.022604
-0.661710 0.092825 -0.585733 0.149518 -0.697484 0.111751
-0.959170 0.182795 -1.021961 0.163644 -0.985090 -0.036871
-0.250780 0.048760 -0.236396 0.075337 -0.300167 0.063771
-0.727810 0.214355 -1.237966 0.250555 -0.761394 -0.476572
0.546120 0.075940 0.643753 0.130220 0.470334 0.173419
0.552080 0.084835 0.656953 0.129445 0.476097 0.180856
-0.023030 0.086340 -1.040989 0.114008 -0.079962 -0.961027
-0.940410 0.258990 -1.213947 0.240810 -0.966951 -0.246996
-0.307310 0.086215 -0.441617 0.203551 -0.354824 -0.086793
-0.637959 0.085335 -0.539479 0.154366 -0.674520 0.135041
-0.487170 0.341360 -0.588172 0.258269 -0.528726 -0.059446
-0.390440 0.077960 -0.631754 0.199727 -0.435200 -0.196554
-0.843380 0.068460 -0.721589 0.152533 -0.873136 0.151547
-0.506220 0.291700 -0.644689 0.205942 -0.547145 -0.097544
0.278730 0.030295 0.266153 0.043720 0.211803 0.054350
-0.331890 0.036990 -0.435133 0.052903 -0.378590 -0.056543
-0.723530 0.108220 -0.692927 0.164509 -0.757256 0.064329
-1.120760 0.177185 -1.173501 0.164021 -1.141327 -0.032174
-0.107570 0.038765 0.020217 0.046778 -0.161701 0.181918
-0.351000 0.077765 -0.489841 0.216036 -0.397067 -0.092774
-0.723680 0.103270 -0.485588 0.109435 -0.757401 0.271813
-1.695010 0.160640 -1.373216 0.096289 -1.696554 0.323338
-0.621320 0.319555 -0.515777 0.243360 -0.658432 0.142655
0.531070 0.035775 0.423473 0.076565 0.455783 -0.032310
-0.949150 0.280885 -0.861480 0.193636 -0.975402 0.113922
-0.254230 0.049180 -0.328105 0.192794 -0.303502 -0.024603
-0.274960 0.064310 -0.355638 0.189764 -0.323545 -0.032093
-0.167950 0.108550 -0.454336 0.195227 -0.220080 -0.234256
0.601780 0.241265 0.432233 0.173810 0.524151 -0.091918
-0.692530 0.142140 -0.886867 0.210286 -0.727283 -0.159584
0.122500 0.192140 0.055461 0.181891 0.060748 -0.005287
0.409250 0.050750 0.167623 0.188105 0.337999 -0.170376
-0.202640 0.136500 -0.717745 0.213114 -0.253621 -0.464124
-0.447960 0.200460 -0.471395 0.165823 -0.490815 0.019420
0.220640 0.042840 -0.007711 0.077842 0.155637 -0.163348
0.300580 0.170160 0.394243 0.137150 0.232928 0.161315
-0.045030 0.109305 -0.143071 0.121826 -0.101232 -0.041839
-0.712540 0.159720 -1.452290 0.242446 -0.746630 -0.705660
0.064710 0.057300 0.095006 0.164136 0.004872 0.090134
-0.669500 0.293985 -0.757912 0.201389 -0.705016 -0.052896
-0.756540 0.219990 -0.505262 0.166108 -0.789172 0.283910
-0.760560 0.151065 -0.860487 0.196387 -0.793059 -0.067427
-1.221850 0.183605 -1.286189 0.194529 -1.239068 -0.047121
0.627110 0.054200 0.533373 0.205415 0.548642 -0.015269
-0.441020 0.086375 -0.723765 0.218372 -0.484105 -0.239660
0.332160 0.034940 0.230514 0.073463 0.263462 -0.032948
0.435451 0.066635 0.520633 0.053940 0.363331 0.157302
-0.915850 0.321400 -0.521226 0.200466 -0.943205 0.421979
-0.694660 0.089495 -1.020197 0.239217 -0.729343 -0.290854
0.477040 0.022310 0.404813 0.051330 0.403543 0.001270
-0.671430 0.071585 -0.687205 0.192507 -0.706882 0.019676
-0.512320 0.145590 -1.151407 0.242933 -0.553042 -0.598365
-0.837120 0.278975 -0.938942 0.205009 -0.867083 -0.071859
-0.317719 0.089460 -0.223859 0.135618 -0.364889 0.141030
-0.640290 0.089540 -0.508529 0.137736 -0.676774 0.168245
-0.414940 0.185485 -0.940145 0.232130 -0.458889 -0.481256
-0.484819 0.054625 -0.631426 0.192396 -0.526453 -0.104973
-0.003600 0.123915 -0.235171 0.206725 -0.061175 -0.173996
-0.353240 0.214250 -0.444410 0.167227 -0.399233 -0.045177
0.209430 0.171920 0.106956 0.181909 0.144798 -0.037842
-0.934770 0.157390 -1.009020 0.178074 -0.961498 -0.047522
-0.297020 0.078385 -0.748328 0.211793 -0.344875 -0.403453
-1.323980 0.113085 -1.159187 0.128690 -1.337815 0.178628
-0.210910 0.072510 -0.476538 0.174571 -0.261617 -0.214921
-0.971380 0.190035 -0.899328 0.149929 -0.996895 0.097567
-0.357770 0.137275 -0.961602 0.264333 -0.403612 -0.557989
0.430970 0.042430 0.213564 0.099174 0.358999 -0.145435
-0.784860 0.132495 -1.185556 0.198580 -0.816554 -0.369002
-0.551880 0.213245 -0.282647 0.166016 -0.591292 0.308645
0.352720 0.028305 0.344383 0.051130 0.283341 0.061042
-0.165310 0.054860 -0.501697 0.220553 -0.217528 -0.284169
1.434700 0.054600 1.399373 0.054105 1.329479 0.069894
1.273400 0.039210 1.229533 0.063485 1.173522 0.056011
-0.958340 0.149050 -1.136058 0.203275 -0.984287 -0.151771
-0.823620 0.121810 -0.953898 0.165842 -0.854030 -0.099868
0.038350 0.156540 -0.178218 0.199140 -0.020615 -0.157603
0.988400 0.054720 1.168173 0.059965 0.897964 0.270210
-0.376980 0.056235 -0.369545 0.170483 -0.422186 0.052641
0.172730 0.080465 0.202146 0.060610 0.109314 0.092832
0.029520 0.137195 0.033493 0.144203 -0.029152 0.062645
-1.343910 0.361150 -1.250168 0.213979 -1.357085 0.106917
-0.199940 0.042775 -0.399936 0.086117 -0.251011 -0.148925
-0.593520 0.137580 -1.083833 0.261257 -0.631553 -0.452280
0.458080 0.085900 -0.099192 0.091114 0.385211 -0.484403
-0.559140 0.130490 -0.778011 0.216366 -0.598312 -0.179699
1.373400 0.042600 0.939803 0.147470 1.270209 -0.330406
-0.560620 0.081625 -0.603890 0.177650 -0.599743 -0.004147
-0.660250 0.129135 -0.614017 0.161693 -0.696072 0.082055
-0.210200 0.060935 -0.130031 0.062669 -0.260931 0.130900
1.737900 0.073550 1.267313 0.173780 1.622634 -0.355321
-0.536880 0.053300 -0.690421 0.202370 -0.576789 -0.113632
-0.411130 0.451075 -0.458664 0.271596 -0.455205 -0.003459
-1.365580 0.310750 -1.137357 0.178473 -1.378037 0.240680
0.515280 0.107040 0.100892 0.184336 0.440516 -0.339624
-0.876130 0.206415 -1.226054 0.248252 -0.904801 -0.321253
-0.913210 0.209850 -1.216569 0.202253 -0.940652 -0.275917
0.465870 0.041505 0.385183 0.076155 0.392743 -0.007560
1.229500 0.062805 1.399933 0.129580 1.131076 0.268857
-0.042010 0.051845 -0.122182 0.115694 -0.098313 -0.023869
-0.503190 0.054535 -0.655521 0.090350 -0.544215 -0.111306
0.106330 0.030835 -0.013343 0.045770 0.045113 -0.058456
-0.400340 0.106330 -0.325993 0.093210 -0.444772 0.118779
1.101600 0.085200 1.084113 0.123135 1.007413 0.076700
-0.778210 0.232555 -0.865221 0.176933 -0.810124 -0.055097
-0.806500 0.259735 -0.832346 0.180171 -0.837477 0.005132
-1.154460 0.089565 -0.996919 0.123431 -1.173911 0.176992
1.259200 0.069645 0.641783 0.099755 1.159792 -0.518009
0.170990 0.073170 0.318663 0.116117 0.107631 0.211032
-0.814680 0.097350 -0.665194 0.132726 -0.845387 0.180192
-0.479500 0.229725 -0.725915 0.228892 -0.521310 -0.204606
0.806900 0.078915 0.463523 0.227575 0.722476 -0.258953
-0.572430 0.134190 -0.641039 0.179953 -0.611161 -0.029878
-0.960320 0.216270 -1.209524 0.232478 -0.986202 -0.223322
-0.618160 0.127860 -0.390449 0.099791 -0.655377 0.264928
-1.296520 0.140850 -1.258116 0.156629 -1.311264 0.053148
0.050420 0.079425 0.112473 0.112288 -0.008945 0.121418
0.094920 0.076045 0.192583 0.045584 0.034081 0.158502
-1.163980 0.132810 -0.953336 0.114863 -1.183115 0.229779
-0.143790 0.043080 -0.185448 0.044676 -0.196721 0.011273
-0.205190 0.143335 -0.071554 0.163264 -0.256087 0.184533
-0.025940 0.237880 0.009378 0.171956 -0.082775 0.092153
2.125900 0.096200 1.376503 0.144295 1.997781 -0.621278
1.241010 0.053670 1.427483 0.108725 1.142205 0.285278
0.539860 0.072490 0.750293 0.114005 0.464282 0.286011
0.679730 0.062865 0.938503 0.074340 0.599519 0.338984
0.340480 0.047015 0.459953 0.058460 0.271506 0.188447
1.044220 0.045060 1.105063 0.063475 0.951934 0.153129
1.103220 0.051795 1.201853 0.133540 1.008979 0.192874
0.363140 0.076510 0.415203 0.130395 0.293416 0.121787
0.916000 0.054745 0.617073 0.222200 0.827962 -0.210889
0.625540 0.079635 0.677343 0.137555 0.547123 0.130220
1.257700 0.053155 0.893993 0.140760 1.158342 -0.264349
1.307400 0.052450 1.182543 0.181295 1.206395 -0.023852
-0.317719 0.084330 -0.117852 0.132112 -0.364889 0.247037
0.520930 0.071865 0.634073 0.138760 0.445979 0.188094
0.834950 0.044025 0.739353 0.138300 0.749597 -0.010244
0.649651 0.060530 0.548413 0.186945 0.570435 -0.022022
1.579600 0.053800 1.217193 0.152040 1.469579 -0.252386
1.210381 0.054910 1.076143 0.192985 1.112590 -0.036447
1.784500 0.127350 0.981473 0.179745 1.667691 -0.686218
0.930040 0.058215 1.308593 0.073680 0.841537 0.467056
0.127940 0.206080 0.105065 0.189752 0.066008 0.039057
0.689780 0.163020 0.579563 0.189795 0.609236 -0.029673
1.117400 0.033025 0.829333 0.039575 1.022690 -0.193357
1.092230 0.055705 1.035023 0.143120 0.998353 0.036670
0.625580 0.074215 0.406613 0.160280 0.547162 -0.140549
1.132940 0.055540 1.136743 0.093920 1.037715 0.099028
0.996540 0.029185 0.828913 0.069810 0.905833 -0.076921
0.663230 0.075195 0.728883 0.150060 0.583565 0.145318
1.333800 0.032000 1.158013 0.089845 1.231921 -0.073908
0.113780 0.114675 0.143514 0.167505 0.052317 0.091198
0.623410 0.247355 0.011786 0.302263 0.545064 -0.533278
-0.513850 0.153735 -0.675589 0.179875 -0.554522 -0.121066
-0.383710 0.200505 -0.390681 0.163431 -0.428693 0.038012
-0.654270 0.194325 -0.783218 0.196720 -0.690291 -0.092928
-0.499820 0.189880 -0.733851 0.204534 -0.540957 -0.192895
-0.446370 0.163070 -0.382968 0.157150 -0.489278 0.106310
-0.925010 0.485350 -1.220540 0.260216 -0.952061 -0.268479
-0.502060 0.263585 -0.473305 0.193330 -0.543123 0.069818
-0.468960 0.171280 -0.382459 0.169806 -0.511119 0.128660
-0.774780 0.104550 -0.682495 0.147850 -0.806808 0.124313
-1.472590 0.258515 -1.533681 0.205881 -1.481502 -0.052179
-0.454350 0.164040 -0.467556 0.155828 -0.496993 0.029437
-0.775970 0.221710 -0.586797 0.159117 -0.807959 0.221162
-1.676560 0.186535 -1.512158 0.138465 -1.678715 0.166557
-0.916600 0.258840 -1.021060 0.170574 -0.943930 -0.077130
-0.519100 0.221055 -0.928300 0.208581 -0.559598 -0.368702
-1.322930 0.189125 -1.258240 0.175668 -1.336800 0.078560
-1.835570 0.154705 -1.555959 0.104217 -1.832457 0.276498
-1.474940 0.202300 -1.296008 0.139307 -1.483774 0.187766
-0.710320 0.212125 -0.637328 0.193835 -0.744483 0.107155
-0.434740 0.156265 -0.469019 0.155342 -0.478033 0.009014
-1.378420 0.292865 -1.101923 0.198666 -1.390451 0.288528
-1.922560 0.193715 -1.414433 0.107930 -1.916566 0.502133
-0.373569 0.168390 -0.414235 0.151205 -0.418889 0.004654
-0.824700 0.252940 -1.245249 0.242599 -0.855074 -0.390175
-1.476290 0.134140 -1.302669 0.123760 -1.485079 0.182410
