# x xerr y yerr ymodel yresidual
0.287360 0.168890 0.165128 0.097229 0.213147 -0.048019
0.255510 0.115505 0.257634 0.070766 0.182965 0.074669
0.381260 0.042690 0.350544 0.075625 0.302131 0.048413
0.542750 0.075205 1.075664 0.083330 0.455167 0.620497
-1.033520 0.196105 -1.137729 0.151751 -1.038582 -0.099147
1.193880 0.092790 1.016554 0.074575 1.072209 -0.055655
0.981710 0.029270 0.804344 0.118300 0.871147 -0.066803
-0.576390 0.226185 -0.412802 0.102719 -0.605384 0.192582
0.280490 0.191520 0.444744 0.096385 0.206637 0.238107
-0.638490 0.201360 -0.931515 0.146118 -0.664233 -0.267282
0.330340 0.028890 0.129574 0.131595 0.253877 -0.124303
-1.318130 0.315135 -1.074204 0.115203 -1.308293 0.234089
-0.127900 0.367560 -0.587018 0.261971 -0.180374 -0.406644
-0.836630 0.092980 -0.841968 0.107045 -0.852000 0.010032
-0.004270 0.124795 0.138807 0.097012 -0.063215 0.202022
-0.378610 0.072990 -0.109732 0.098927 -0.417958 0.308226
0.283110 0.083550 0.037511 0.142423 0.209119 -0.171608
-0.030210 0.074655 0.027835 0.091353 -0.087797 0.115632
-1.276990 0.293855 -1.202677 0.141781 -1.269306 0.066629
0.335640 0.119870 0.830884 0.089095 0.258899 0.571985
-0.012010 0.095265 0.081830 0.100128 -0.070550 0.152380
-0.356359 0.136570 -0.855945 0.182275 -0.396873 -0.459072
-0.108740 0.048205 -0.125883 0.124849 -0.162216 0.036333
-0.384830 0.058105 -0.654728 0.163901 -0.423852 -0.230876
-0.089600 0.139510 -0.570166 0.128942 -0.144078 -0.426088
-0.153790 0.076180 -0.086287 0.110413 -0.204908 0.118621
0.365561 0.105550 -0.275419 0.115417 0.287253 -0.562672
0.357830 0.084480 0.515404 0.108250 0.279928 0.235476
0.138840 0.233080 0.440874 0.128150 0.072402 0.368472
0.000000 0.057410 0.132856 0.118392 -0.059169 0.192025
-0.948410 0.293030 -0.827340 0.131884 -0.957928 0.130588
0.056610 0.147815 -0.376553 0.115184 -0.005523 -0.371030
0.944560 0.078930 1.172834 0.112125 0.835941 0.336893
-0.448960 0.096220 -0.458174 0.118187 -0.484626 0.026452
-0.224110 0.234070 -0.345019 0.125448 -0.271546 -0.073473
-0.794390 0.213700 -0.812507 0.117214 -0.811971 -0.000536
-0.374000 0.079765 -0.281575 0.108779 -0.413589 0.132014
-0.328850 0.152725 -1.040507 0.203398 -0.370803 -0.669704
-0.038690 0.110815 0.310754 0.093775 -0.095833 0.406587
0.097680 0.095920 0.200428 0.100960 0.033397 0.167031
0.034150 0.108480 0.291774 0.097227 -0.026807 0.318581
-1.307710 0.243180 -1.256619 0.151151 -1.298418 0.041799
0.862650 0.063990 0.369284 0.327283 0.758319 -0.389035
1.537900 0.044700 0.060064 0.566451 1.398219 -1.338155
0.947140 0.120495 1.327674 0.096830 0.838386 0.489288
-0.272490 0.124820 -0.476262 0.094957 -0.317393 -0.158869
-0.207040 0.049720 -0.602232 0.243986 -0.255370 -0.346862
-0.611230 0.092015 -0.615784 0.121551 -0.638400 0.022616
-0.284490 0.182330 0.120863 0.108749 -0.328765 0.449628
-0.079530 0.171145 -0.621397 0.184783 -0.134535 -0.486862
0.101450 0.052425 -0.102319 0.143878 0.036970 -0.139289
1.049550 0.102035 1.039474 0.040805 0.935435 0.104039
-0.673870 0.131880 -0.500494 0.089618 -0.697761 0.197267
1.608400 0.053800 0.959884 0.053640 1.465028 -0.505144
-0.913210 0.197130 -1.042371 0.133442 -0.924571 -0.117800
-0.689140 0.082505 -0.677002 0.115219 -0.712232 0.035230
-0.661710 0.092825 -0.579871 0.109384 -0.686237 0.106366
-0.959170 0.182795 -0.967573 0.092517 -0.968125 0.000552
-0.250780 0.048760 -0.257773 0.078705 -0.296821 0.039048
-0.727810 0.214355 -1.197674 0.195374 -0.748877 -0.448797
0.546120 0.075940 0.645524 0.102640 0.458360 0.187164
0.552080 0.084835 0.657004 0.100960 0.464009 0.192995
-0.023030 0.086340 -1.160355 0.046646 -0.080994 -1.079361
-0.940410 0.258990 -1.160649 0.159374 -0.950347 -0.210302
-0.307310 0.086215 -0.428233 0.137110 -0.350391 -0.077842
-0.637959 0.085335 -0.536374 0.113378 -0.663730 0.127356
-0.487170 0.341360 -0.546773 0.178723 -0.520835 -0.025938
-0.390440 0.077960 -0.692793 0.162623 -0.429169 -0.263624
-0.843380 0.068460 -0.724871 0.121489 -0.858397 0.133526
-0.506220 0.291700 -0.592314 0.117765 -0.538888 -0.053426
0.278730 0.030295 0.211643 0.084489 0.204969 0.006674
-0.331890 0.036990 -0.626104 0.121181 -0.373684 -0.252420
-0.723530 0.108220 -0.674258 0.115572 -0.744821 0.070563
-1.120760 0.177185 -1.127342 0.100761 -1.121255 -0.006087
-0.107570 0.038765 0.000000 0.046166 -0.161107 0.161107
-0.351000 0.077765 -0.472209 0.155176 -0.391794 -0.080415
-0.723680 0.103270 -0.502838 0.101897 -0.744963 0.242125
-1.695010 0.160640 -1.391613 0.089099 -1.665442 0.273829
-0.621320 0.319555 -0.487244 0.173939 -0.647962 0.160718
0.531070 0.035775 0.221204 0.210856 0.444098 -0.222894
-0.949150 0.280885 -0.839354 0.138673 -0.958629 0.119275
-0.254230 0.049180 -0.276358 0.111849 -0.300089 0.023731
-0.274960 0.064310 -0.329016 0.124290 -0.319734 -0.009282
-0.167950 0.108550 -0.372278 0.105606 -0.218326 -0.153952
0.601780 0.241265 0.509964 0.078060 0.511106 -0.001142
-0.692530 0.142140 -0.822924 0.124673 -0.715444 -0.107480
0.122500 0.192140 0.107172 0.104611 0.056918 0.050254
0.409250 0.050750 0.244774 0.105646 0.328656 -0.083882
-0.202640 0.136500 -1.031148 0.167054 -0.251200 -0.779948
-0.447960 0.200460 -0.448646 0.113177 -0.483678 0.035032
0.220640 0.042840 -0.366875 0.208704 0.149920 -0.516795
0.300580 0.170160 0.405984 0.093615 0.225675 0.180309
-0.045030 0.109305 -0.250732 0.196851 -0.101841 -0.148891
-0.712540 0.159720 -1.570013 0.202092 -0.734406 -0.835607
0.064710 0.057300 0.107659 0.112791 0.002153 0.105506
-0.669500 0.293985 -0.698861 0.113219 -0.693620 -0.005241
-0.756540 0.219990 -0.496821 0.119563 -0.776103 0.279282
-0.760560 0.151065 -0.811496 0.121094 -0.779913 -0.031584
-1.221850 0.183605 -1.234829 0.117994 -1.217053 -0.017776
0.627110 0.054200 0.572864 0.125405 0.535111 0.037753
-0.441020 0.086375 -0.658961 0.130315 -0.477101 -0.181860
0.332160 0.034940 0.101818 0.168418 0.255602 -0.153784
0.435451 0.066635 0.503514 0.052125 0.353485 0.150029
-0.915850 0.321400 -0.516708 0.166154 -0.927072 0.410364
-0.694660 0.089495 -0.949842 0.140984 -0.717463 -0.232379
0.477040 0.022310 0.226404 0.174622 0.392897 -0.166493
-0.671430 0.071585 -0.651550 0.121695 -0.695448 0.043898
-0.512320 0.145590 -1.102320 0.129416 -0.544668 -0.557652
-0.837120 0.278975 -0.885306 0.123555 -0.852464 -0.032841
