# id outlier x sx y sy covxy corrxy
1 0 9.839740 0.091670 1.795900 0.119130 -0.006919 -0.612830
3 0 9.415980 0.275450 1.081650 0.272020 -0.093941 -0.928150
5 0 8.882450 0.134060 1.100140 0.135773 -0.013564 -0.687880
7 0 9.333520 0.078785 1.175650 0.122130 -0.003537 -0.343510
8 0 10.548900 0.037700 2.342570 0.101510 -0.002842 -0.557490
9 0 9.995620 0.095030 2.224630 0.100305 -0.007977 -0.841540
10 0 9.715210 0.067070 1.527390 0.127700 -0.004308 -0.445850
11 0 9.553030 0.072120 1.392730 0.144100 -0.008140 -0.607430
12 0 8.822690 0.105805 1.059320 0.118780 -0.009563 -0.751440
13 0 9.960970 0.051360 1.977040 0.116390 -0.002845 -0.498280
14 0 9.954640 0.104875 2.145870 0.134985 -0.010451 -0.831420
17 0 9.986210 0.034110 1.456610 0.155090 -0.002702 -0.441950
18 0 8.981710 0.138985 1.184560 0.139030 -0.015434 -0.789190
20 0 9.340240 0.083650 1.385860 0.130385 -0.008070 -0.710190
24 0 9.098390 0.194040 1.138600 0.215365 -0.041181 -0.703700
25 0 8.448810 0.216115 0.820723 0.152623 -0.024503 -0.790400
26 0 8.938550 0.091490 1.188280 0.099670 -0.006529 -0.686540
27 0 10.421000 0.092150 1.701820 0.143020 -0.009391 -0.760570
28 1 8.755340 0.042730 2.524990 0.271770 -0.074647 -0.776250
30 0 10.002000 0.056800 1.745030 0.195125 -0.006600 -0.547950
32 0 9.190740 0.077380 1.205340 0.144165 -0.007206 -0.755120
34 0 8.909910 0.080480 0.762150 0.169883 -0.010573 -0.280150
35 0 10.179200 0.057050 1.847960 0.178965 -0.004425 -0.402000
36 0 10.382000 0.057950 2.224730 0.196820 -0.006781 -0.709860
38 0 9.790670 0.103480 1.747600 0.078335 -0.006529 -0.785500
39 0 9.202290 0.067475 1.056110 0.129434 -0.003511 -0.379590
45 0 9.322890 0.155715 1.370380 0.136455 -0.017394 -0.872290
46 0 9.667350 0.100100 1.443480 0.282385 -0.022114 -0.816910
47 0 9.639200 0.068735 1.284010 0.141100 -0.001812 -0.152170
48 0 9.872550 0.072820 2.066310 0.094855 -0.005397 -0.719270
49 0 9.160860 0.093200 1.265790 0.100965 -0.007064 -0.687360
51 0 10.099600 0.069850 2.102530 0.094845 -0.004657 -0.635740
54 0 8.824970 0.102665 1.347280 0.089090 -0.007626 -0.794770
57 0 9.624100 0.086495 1.913090 0.108715 -0.007021 -0.788360
60 0 9.645500 0.100165 1.751080 0.120750 -0.011347 -0.835570
61 0 8.935320 0.351405 1.156490 0.302312 -0.077137 -0.937080
62 0 9.141440 0.111740 1.467520 0.112425 -0.010275 -0.765400
63 0 10.183100 0.028050 1.865350 0.124745 -0.002022 -0.466390
64 0 9.747910 0.042125 1.282010 0.239575 -0.004757 -0.374200
65 0 9.835990 0.051510 1.471340 0.243045 -0.005110 -0.418800
66 0 8.709330 0.132260 1.196140 0.147405 -0.014530 -0.800860
69 0 9.796930 0.072390 1.744420 0.097565 -0.007773 -0.668480
70 1 9.028280 0.083750 2.121010 0.103345 -0.007030 -0.700600
71 0 9.016100 0.098080 1.245680 0.102340 -0.007767 -0.741890
72 0 8.738230 0.344720 1.345980 0.424135 -0.114140 -0.858440
74 0 9.385220 0.067095 1.749040 0.080070 -0.003496 -0.670150
75 0 9.745350 0.104665 1.739280 0.141220 -0.010707 -0.706550
77 0 10.048200 0.050900 1.874500 0.150825 -0.004830 -0.573180
78 0 10.044100 0.109180 2.310340 0.111535 -0.011541 -0.846460
79 0 9.654830 0.049880 1.283200 0.185960 -0.001554 -0.156610
82 0 9.735240 0.068550 1.607880 0.173395 -0.008522 -0.681380
83 0 9.599910 0.054925 1.489310 0.158145 -0.005210 -0.586560
84 0 9.720770 0.154400 1.826270 0.185060 -0.028854 -0.835920
85 0 9.450190 0.073560 0.981263 0.338006 -0.023955 -0.734150
86 0 9.662260 0.049870 1.508320 0.131920 -0.005728 -0.605160
88 0 10.000500 0.046690 1.917890 0.150755 -0.004405 -0.498090
89 0 8.949250 0.063870 0.936411 0.094617 -0.003108 -0.491870
90 0 9.594490 0.057660 1.717160 0.097270 -0.004513 -0.708650
92 0 10.209000 0.042000 2.278270 0.082360 -0.001688 -0.503060
93 0 8.609460 0.138865 0.746303 0.148814 -0.016250 -0.750590
96 0 8.585070 0.107345 -0.420686 0.701795 -0.009685 -0.124320
97 0 8.879770 0.082660 1.219130 0.086100 -0.005309 -0.714460
98 0 7.888980 0.246925 0.371364 0.188434 -0.035499 -0.860800
99 0 8.587480 0.227000 0.574711 0.247310 -0.044228 -0.713780
101 0 9.226330 0.083845 1.020530 0.237799 -0.013332 -0.656650
102 0 8.679090 0.151340 0.749054 0.180965 -0.022910 -0.758650
103 0 9.238630 0.086880 0.611629 0.131457 -0.002768 -0.224420
105 0 8.510040 0.080735 0.345466 0.166321 -0.009215 -0.499770
106 0 8.691010 0.051310 -0.042762 0.368725 -0.008685 -0.448130
107 0 8.417560 0.121775 0.140838 0.219004 -0.014070 -0.427920
110 0 8.711340 0.077680 0.002802 0.539366 -0.020819 -0.433110
112 0 8.835540 0.131255 1.114020 0.116390 -0.015265 -0.808450
113 0 8.992200 0.075990 0.711846 0.258927 -0.013403 -0.779770
114 0 9.894170 0.049455 1.673090 0.133925 -0.005466 -0.793620
116 1 8.113730 0.070160 1.947050 0.313395 0.003186 0.158630
117 0 8.540850 0.070515 0.455745 0.138168 -0.005898 -0.588460
118 0 8.851670 0.120970 1.036600 0.129633 -0.011803 -0.628580
119 0 8.725480 0.131400 0.782076 0.137573 -0.014744 -0.725160
120 0 9.035030 0.179035 1.358720 0.127620 -0.018732 -0.895630
121 0 9.031180 0.035930 0.037113 0.403477 -0.012973 -0.544180
122 0 9.307760 0.060825 0.709244 0.403800 -0.010908 -0.373860
124 0 9.367940 0.221160 1.202590 0.229993 -0.046297 -0.925540
125 0 7.957810 0.191490 -0.158929 0.252419 -0.036156 -0.685250
126 0 8.839940 0.114685 1.164760 0.122860 -0.010959 -0.774890
129 0 8.941430 0.077670 1.336230 0.092850 -0.006380 -0.774440
132 0 8.020690 0.067090 0.447885 0.055108 -0.002526 -0.639680
