# x xerr y yerr ymodel yresidual
-0.718405 0.082335 -0.432598 0.111634 -0.596500 0.163902
-0.547725 0.079215 -0.449584 0.100760 -0.455124 0.005540
0.161865 0.049795 0.174549 0.127423 0.132638 0.041911
-0.130205 0.098720 -0.006048 0.167387 -0.109287 0.103239
-0.771715 0.291640 -0.488226 0.250163 -0.640657 0.152431
0.916975 0.020470 0.227167 0.196914 0.758105 -0.530938
0.923275 0.033510 1.143298 0.071215 0.763323 0.379974
0.013295 0.056200 0.014933 0.141795 0.009576 0.005357
0.152195 0.060355 0.259181 0.143928 0.124628 0.134553
0.402015 0.036145 0.263073 0.126672 0.331557 -0.068484
0.545876 0.039950 0.562946 0.123566 0.450719 0.112227
0.254835 0.075895 0.295090 0.148879 0.209647 0.085443
-0.028214 0.068370 -2.738362 1.239655 -0.024807 -2.713555
0.830205 0.034915 0.809248 0.099990 0.686232 0.123016
-0.811105 0.108690 -1.104402 0.327736 -0.673285 -0.431117
-0.886435 0.154310 -0.247783 0.103038 -0.735682 0.487898
-0.745825 0.099035 -0.122312 0.080851 -0.619212 0.496900
1.116945 0.072455 1.589308 0.084160 0.923743 0.665565
-0.014094 0.082480 -0.557401 0.296232 -0.013111 -0.544290
-0.660305 0.063320 -0.714358 0.179489 -0.548375 -0.165983
0.271225 0.098345 -0.277024 0.217669 0.223222 -0.500246
0.009115 0.089245 -0.193324 0.167820 0.006114 -0.199438
0.711295 0.055420 0.848768 0.116886 0.587738 0.261030
-0.458694 0.131520 0.114395 0.101919 -0.381379 0.495774
0.137785 0.079805 -0.121090 0.196935 0.112692 -0.233782
1.322505 0.070100 1.554978 0.151100 1.094011 0.460967
0.371165 0.023565 -0.160049 0.221892 0.306004 -0.466054
-0.133075 0.067400 -0.133403 0.131447 -0.111664 -0.021739
-0.983225 0.101055 -1.162978 0.185125 -0.815854 -0.347124
0.078715 0.051605 -1.387762 1.074185 0.063764 -1.451526
-1.000095 0.125000 -1.012602 0.232019 -0.829827 -0.182775
0.199395 0.036530 -0.407557 0.373767 0.163725 -0.571282
-0.230895 0.052235 -0.225152 0.175140 -0.192690 -0.032462
-0.214905 0.098670 -0.143161 0.137667 -0.179445 0.036284
0.341695 0.041955 0.550563 0.094398 0.281594 0.268969
-0.354705 0.034230 -1.471812 0.455207 -0.295243 -1.176569
0.080695 0.105745 0.314725 0.126096 0.065404 0.249321
-0.667305 0.081445 -0.572612 0.147125 -0.554173 -0.018439
-0.001095 0.083055 0.126804 0.136026 -0.002343 0.129147
0.434296 0.024265 0.070936 0.128998 0.358296 -0.287360
-0.420355 0.116375 -0.174066 0.161048 -0.349622 0.175556
0.926615 0.080555 1.101328 0.209180 0.766090 0.335238
-0.058885 0.134805 -0.264378 0.193375 -0.050211 -0.214167
2.347245 0.052000 1.774448 0.091435 1.942816 -0.168368
-0.465605 0.119685 0.044498 0.102307 -0.387103 0.431601
-1.481805 0.102495 -1.054634 0.107451 -1.228834 0.174200
-1.072015 0.145270 -0.466374 0.126426 -0.889400 0.423026
-0.514165 0.075650 -0.365897 0.169353 -0.427326 0.061429
0.942505 0.036565 1.130828 0.083405 0.779252 0.351576
-0.123565 0.094040 0.076548 0.132314 -0.103787 0.180335
-0.872115 0.183475 -0.740587 0.306309 -0.723820 -0.016767
0.640495 0.029825 0.266783 0.180148 0.529094 -0.262311
-0.033345 0.041030 -1.103604 0.556967 -0.029057 -1.074547
-0.897785 0.172590 -0.575898 0.227573 -0.745083 0.169185
-0.213605 0.146860 0.225101 0.185855 -0.178368 0.403469
0.050076 0.050005 0.148380 0.139601 0.040042 0.108338
-0.109905 0.063075 -0.011874 0.131651 -0.092472 0.080598
-0.819785 0.090395 0.446193 0.044298 -0.680474 1.126667
0.638505 0.021315 0.344683 0.113171 0.527445 -0.182762
-0.602705 0.040965 -0.654255 0.148230 -0.500664 -0.153591
0.684615 0.029925 0.719011 0.091206 0.565639 0.153372
0.867505 0.047875 0.847398 0.155164 0.717129 0.130269
1.458345 0.022850 1.193348 0.141800 1.206529 -0.013181
-1.013485 0.149420 -1.001438 0.246908 -0.840919 -0.160519
-0.114085 0.089390 0.348184 0.081330 -0.095935 0.444119
