# id outlier x sx y sy covxy corrxy
195 0 7.760020 0.154310 -0.009361 0.103038 -0.012138 -0.689840
196 0 7.900630 0.099035 0.116110 0.080851 -0.006001 -0.789570
197 0 9.763400 0.072455 1.827730 0.084160 -0.005227 -0.879820
198 0 8.632360 0.082480 -0.318979 0.296232 0.000634 0.025074
199 0 7.986150 0.063320 -0.475936 0.179489 -0.008551 -0.716880
200 0 8.917680 0.098345 -0.038602 0.217669 0.007257 0.280400
202 0 8.655570 0.089245 0.045098 0.167820 -0.009201 -0.611920
203 0 9.357750 0.055420 1.087190 0.116886 -0.005829 -0.863820
204 0 8.187760 0.131520 0.352817 0.101919 -0.010364 -0.783540
205 0 8.784240 0.079805 0.117332 0.196935 0.000158 0.007783
206 0 9.968960 0.070100 1.793400 0.151100 -0.005656 -0.506030
208 0 9.017620 0.023565 0.078373 0.221892 -0.001470 -0.253510
209 0 8.513380 0.067400 0.105019 0.131447 -0.005214 -0.424970
211 0 7.663230 0.101055 -0.924556 0.185125 -0.007263 -0.327260
212 1 8.725170 0.051605 -1.149340 1.074185 0.037373 0.717780
213 0 7.646360 0.125000 -0.774180 0.232019 -0.018641 -0.581250
214 0 8.845850 0.036530 -0.169135 0.373767 0.002630 0.163320
215 0 8.415560 0.052235 0.013270 0.175140 -0.008284 -0.727710
216 0 8.431550 0.098670 0.095261 0.137667 -0.010888 -0.645230
217 0 8.988150 0.041955 0.788985 0.094398 -0.002604 -0.593770
220 1 8.291750 0.034230 -1.233390 0.455207 0.007456 0.330360
221 0 8.727150 0.105745 0.553147 0.126096 -0.010105 -0.746040
222 0 7.979150 0.081445 -0.334190 0.147125 -0.008791 -0.657060
223 0 8.645360 0.083055 0.365226 0.136026 -0.008900 -0.586860
224 0 9.080750 0.024265 0.309358 0.128998 -0.001712 -0.529040
225 0 8.226100 0.116375 0.064356 0.161048 -0.014280 -0.716600
226 0 9.573070 0.080555 1.339750 0.209180 -0.012298 -0.871340
228 0 8.587570 0.134805 -0.025956 0.193375 -0.020253 -0.643210
229 0 10.993700 0.052000 2.012870 0.091435 -0.003922 -0.806330
232 0 8.180850 0.119685 0.282920 0.102307 -0.010359 -0.815350
