# x xerr y yerr ymodel yresidual
0.089640 0.080775 0.517675 0.180747 -0.091625 0.609300
-1.498401 0.139955 -0.904557 0.078267 -1.504998 0.600441
-0.267071 0.031350 -2.389035 0.589030 -0.409101 -1.979934
-0.154970 0.039625 -0.008582 0.183290 -0.309331 0.300749
-1.016460 0.124895 -0.778018 0.197548 -1.076066 0.298048
0.888399 0.037505 0.546915 0.145008 0.619280 -0.072365
0.619450 0.124715 0.448455 0.320742 0.379911 0.068544
0.545059 0.026585 -2.376845 1.231665 0.313703 -2.690548
0.882810 0.060555 1.084765 0.205545 0.614305 0.470460
0.217259 0.060225 0.629945 0.164217 0.021958 0.607987
-0.601920 0.021270 -0.238880 0.158931 -0.707121 0.468241
0.905990 0.034800 1.244875 0.153905 0.634935 0.609940
0.701890 0.029715 0.628935 0.177750 0.453284 0.175651
0.014979 0.066830 -0.084587 0.172726 -0.158074 0.073487
0.304110 0.032340 0.644595 0.198063 0.099255 0.545340
-1.525250 0.060850 -0.916369 0.055653 -1.528895 0.612526
0.477989 0.036105 0.808895 0.146770 0.254010 0.554885
0.661699 0.072820 0.598225 0.165172 0.417514 0.180711
0.287860 0.075940 -0.131020 0.163853 0.084793 -0.215813
0.531280 0.054605 1.135965 0.099975 0.301439 0.834526
-0.125670 0.039845 0.599915 0.018110 -0.283253 0.883168
0.286240 0.041635 -1.879245 0.863520 0.083351 -1.962596
-0.199491 0.057420 0.314506 0.129757 -0.348954 0.663460
0.017710 0.023780 -0.382632 0.160088 -0.155644 -0.226988
0.367280 0.019425 0.633425 0.153685 0.155478 0.477947
1.383189 0.044600 1.422825 0.195475 1.059648 0.363177
-0.502661 0.041620 0.054731 0.118904 -0.618779 0.673510
0.564890 0.020640 0.984345 0.136105 0.331353 0.652992
0.906489 0.020210 1.263575 0.155930 0.635380 0.628195
0.122499 0.062780 0.589645 0.067850 -0.062380 0.652025
0.389859 0.020970 -0.183100 0.294962 0.175574 -0.358674
-1.153511 0.069695 -0.774659 0.094127 -1.198043 0.423384
0.497700 0.040480 0.776605 0.138815 0.271553 0.505052
0.625979 0.056125 0.795995 0.120465 0.385723 0.410272
-0.638520 0.209625 -0.513626 0.418045 -0.739695 0.226070
0.181660 0.055810 -0.589297 0.183914 -0.009726 -0.579571
-1.209970 0.121015 -1.015542 0.211129 -1.248292 0.232750
-0.452971 0.073335 -0.421174 0.187003 -0.574554 0.153380
1.239389 0.082200 0.611655 0.225462 0.931665 -0.320010
0.974489 0.034200 -0.651936 0.315574 0.695901 -1.347837
0.686489 0.029735 0.921925 0.148595 0.439577 0.482348
0.971889 0.035950 1.293575 0.118800 0.693587 0.599988
0.504109 0.067765 1.020595 0.135795 0.277257 0.743338
0.330440 0.066160 0.512335 0.160535 0.122689 0.389646
0.367920 0.033675 0.303852 0.188835 0.156047 0.147805
0.809950 0.034210 1.132195 0.177005 0.549459 0.582736
0.044660 0.063135 0.380413 0.173993 -0.131658 0.512071
-0.656640 0.051995 0.099951 0.074691 -0.755822 0.855773
0.292840 0.074310 0.595465 0.167256 0.089225 0.506240
0.114630 0.075505 0.287093 0.146519 -0.069384 0.356477
0.918090 0.069670 0.558855 0.274258 0.645705 -0.086850
0.048249 0.037490 0.541575 0.144619 -0.128463 0.670038
0.088070 0.064835 -0.003751 0.192577 -0.093022 0.089271
0.090710 0.082085 0.002091 0.159221 -0.090673 0.092764
-0.296680 0.095400 0.092100 0.089988 -0.435454 0.527554
-0.154500 0.028245 0.462454 0.035159 -0.308912 0.771366
0.404429 0.071020 0.046638 0.198695 0.188541 -0.141903
0.111890 0.050445 0.429955 0.215791 -0.071822 0.501777
-0.983360 0.152880 -0.799632 0.241594 -1.046607 0.246975
-0.570050 0.061330 0.098152 0.040084 -0.678756 0.776908
-0.209391 0.035940 0.354046 0.085735 -0.357765 0.711811
-1.554300 0.081160 -0.480144 0.064329 -1.554750 1.074605
1.020289 0.034450 0.569435 0.211048 0.736663 -0.167228
0.505110 0.036685 0.814945 0.178820 0.278148 0.536797
0.067450 0.072645 -0.805218 0.227192 -0.111375 -0.693843
0.377640 0.029140 0.706485 0.160765 0.164698 0.541787
-0.054481 0.052015 0.490405 0.166376 -0.219894 0.710299
0.706550 0.056645 1.032445 0.218320 0.457431 0.575013
1.044189 0.016700 1.331505 0.158680 0.757935 0.573570
-0.742741 0.100045 -0.973280 0.214099 -0.832453 -0.140827
-0.455590 0.116910 -0.767460 0.284839 -0.576886 -0.190574
-0.723841 0.075950 -0.063453 0.106580 -0.815632 0.752179
-0.224561 0.041505 0.079147 0.217893 -0.371267 0.450414
-0.139920 0.103030 0.236722 0.180385 -0.295936 0.532658
0.031039 0.073740 0.269143 0.125927 -0.143780 0.412923
-0.783311 0.096870 -0.881676 0.232993 -0.868561 -0.013115
0.185019 0.055145 -0.046299 0.189958 -0.006736 -0.039563
-0.137900 0.034720 0.570355 0.016385 -0.294138 0.864493
-0.089081 0.044740 0.184727 0.199948 -0.250688 0.435415
1.057489 0.036850 1.368585 0.130825 0.769772 0.598813
0.340529 0.016485 0.591325 0.161948 0.131669 0.459655
1.573290 0.043550 1.193965 0.242840 1.228840 -0.034875
0.515300 0.021520 0.879435 0.155660 0.287217 0.592218
0.697390 0.060225 1.273105 0.104860 0.449279 0.823826
-0.884010 0.188290 -0.822161 0.384099 -0.958184 0.136023
-0.211640 0.030990 0.242775 0.157496 -0.359768 0.602543
0.614120 0.041140 -2.001475 1.831667 0.375168 -2.376643
0.402940 0.065900 0.090518 0.167695 0.187215 -0.096697
0.047090 0.038980 0.754565 0.027485 -0.129495 0.884060
0.713429 0.107625 1.009755 0.216080 0.463555 0.546200
-0.084741 0.069175 0.269615 0.089754 -0.246826 0.516441
0.133499 0.035490 -0.239634 0.220846 -0.052590 -0.187044
0.459530 0.091470 0.457753 0.172678 0.237581 0.220172
0.067760 0.032560 0.574205 0.131711 -0.111099 0.685304
0.395769 0.027180 0.734185 0.178405 0.180833 0.553352
-0.276060 0.029525 -0.040959 0.198566 -0.417102 0.376143
0.987690 0.046800 0.945505 0.178440 0.707649 0.237855
0.117980 0.072105 -0.238748 0.174648 -0.066402 -0.172346
-0.005240 0.034100 0.292141 0.212152 -0.176069 0.468211
1.458389 0.036950 -0.720079 0.814140 1.126577 -1.846656
0.019879 0.077190 -0.235256 0.172954 -0.153713 -0.081543
-0.278041 0.074915 -0.128466 0.161760 -0.418865 0.290399
-0.497411 0.033975 -0.144471 0.198373 -0.614106 0.469635
1.430790 0.113450 1.256315 0.194500 1.102013 0.154302
0.517839 0.055475 -0.151460 0.198905 0.289477 -0.440937
0.269030 0.031985 0.643115 0.144370 0.068034 0.575081
0.676049 0.042620 0.972415 0.124820 0.430286 0.542129
0.322980 0.020360 0.707685 0.144465 0.116050 0.591635
0.834419 0.027010 0.797755 0.191120 0.571237 0.226518
0.333170 0.042150 0.253404 0.180733 0.125119 0.128285
0.195550 0.103220 0.042625 0.226645 0.002636 0.039989
-0.486590 0.033510 -0.202874 0.213312 -0.604476 0.401602
1.162990 0.083800 0.620715 0.180725 0.863668 -0.242953
0.192380 0.062620 0.532505 0.158112 -0.000185 0.532690
0.183129 0.068660 0.055801 0.174426 -0.008418 0.064219
0.973189 0.016050 1.312965 0.142980 0.694744 0.618221
-0.242021 0.055330 -0.596985 0.226810 -0.386806 -0.210179
0.304270 0.050415 1.009235 0.030610 0.099398 0.909837
-0.719840 0.092135 -0.539551 0.136553 -0.812071 0.272520
-0.067181 0.038865 -0.547430 0.163296 -0.231197 -0.316233
-0.061280 0.106515 0.094300 0.216281 -0.225946 0.320246
0.207350 0.044070 0.868355 0.027775 0.013138 0.855217
0.797549 0.040210 0.970845 0.211790 0.538422 0.432423
0.048900 0.074720 0.513245 0.173668 -0.127884 0.641129
0.145840 0.103415 -0.515945 0.166974 -0.041607 -0.474339
1.426590 0.019550 0.944765 0.266820 1.098275 -0.153510
0.780339 0.016750 1.088655 0.156220 0.523105 0.565550
-0.485870 0.057645 -0.371054 0.168860 -0.603835 0.232781
-0.085330 0.037650 -0.017709 0.240461 -0.247350 0.229641
0.272490 0.086275 0.767125 0.136540 0.071113 0.696012
-0.701281 0.130225 -1.250738 0.277644 -0.795553 -0.455185
0.040339 0.052325 0.731455 0.029755 -0.135503 0.866958
0.290359 0.078610 0.574105 0.162329 0.087018 0.487087
1.118290 0.051150 1.615965 0.144940 0.823885 0.792080
0.663139 0.055070 0.910155 0.178475 0.418796 0.491359
1.095889 0.061200 -0.098628 1.033467 0.803948 -0.902576
-0.343101 0.109960 -0.589941 0.313732 -0.476769 -0.113172
0.583179 0.019465 1.001605 0.134150 0.347631 0.653974
0.457979 0.135430 0.230933 0.245247 0.236201 -0.005268
1.011689 0.070500 0.798105 0.202015 0.729009 0.069096
-0.882610 0.097150 -1.188566 0.252551 -0.956938 -0.231628
0.020010 0.089645 0.126348 0.226285 -0.153596 0.279944
-0.509021 0.066915 -0.137705 0.191586 -0.624440 0.486735
-0.198831 0.063325 -0.038320 0.126070 -0.348367 0.310047
0.227320 0.069980 0.319737 0.169913 0.030912 0.288825
-0.403100 0.072980 -0.314255 0.207829 -0.530169 0.215914
0.054449 0.064060 0.268121 0.138091 -0.122945 0.391066
-0.193320 0.026140 0.324806 0.105239 -0.343463 0.668269
-0.538940 0.062025 -0.108377 0.169194 -0.651068 0.542691
0.091479 0.065365 0.577675 0.163618 -0.089988 0.667663
0.558359 0.083595 0.496275 0.227568 0.325540 0.170735
1.266290 0.023200 -1.865075 1.686727 0.955606 -2.820681
-0.418720 0.047440 0.242494 0.029637 -0.544071 0.786565
-0.356131 0.105710 -0.454167 0.205089 -0.488366 0.034198
0.382720 0.043665 0.515765 0.123442 0.169220 0.346545
-0.218571 0.069510 0.048034 0.121458 -0.365936 0.413970
-0.691211 0.046230 -0.144855 0.110224 -0.786591 0.641736
1.149989 0.053000 1.383685 0.202655 0.852098 0.531588
-0.039070 0.055045 -1.727695 0.616556 -0.206178 -1.521517
0.576790 0.031090 1.219715 0.026460 0.341944 0.877771
-0.032821 0.078290 -1.096358 0.259492 -0.200616 -0.895742
0.826400 0.101210 0.945545 0.173160 0.564099 0.381446
0.253240 0.055230 -6.987285 3.489395 0.053981 -7.041266
0.582560 0.035850 0.952625 0.158630 0.347079 0.605546
-0.447950 0.080420 -0.553617 0.149359 -0.570086 0.016469
0.324030 0.074100 0.605605 0.187112 0.116985 0.488620
0.793320 0.017490 0.543425 0.170657 0.534658 0.008767
-0.085330 0.091730 -0.162730 0.233811 -0.247350 0.084620
0.754789 0.017940 1.037455 0.158115 0.500365 0.537090
-0.181150 0.024115 0.147703 0.176755 -0.332631 0.480334
-1.228770 0.028680 -1.134981 0.121925 -1.265024 0.130044
1.085790 0.074050 1.022685 0.217110 0.794959 0.227726
0.684330 0.035290 0.595245 0.219177 0.437656 0.157589
-0.988621 0.130190 -0.551914 0.103044 -1.051289 0.499375
1.194690 0.056500 1.153585 0.238280 0.891882 0.261703
-0.089810 0.026195 -0.365405 0.201630 -0.251338 -0.114067
0.011439 0.015965 -0.344317 0.169037 -0.161224 -0.183093
0.645499 0.028715 1.041475 0.164850 0.403096 0.638379
0.912789 0.027445 1.173715 0.167725 0.640987 0.532728
0.670099 0.111275 0.618765 0.244511 0.424990 0.193775
-0.259541 0.082605 0.018150 0.153997 -0.402399 0.420549
0.979890 0.083600 0.379122 0.157369 0.700707 -0.321585
-0.275580 0.043400 0.397394 0.022986 -0.416675 0.814069
-0.686880 0.121885 -0.060152 0.069982 -0.782736 0.722584
0.150880 0.080485 -0.314997 0.239455 -0.037121 -0.277876
-0.246221 0.086930 -1.098895 0.269140 -0.390544 -0.708351
-0.955001 0.081640 -0.446682 0.079973 -1.021367 0.574685
-0.059410 0.089870 -0.032483 0.162771 -0.224281 0.191798
-0.097660 0.066620 -0.225971 0.234786 -0.258324 0.032353
0.187189 0.111055 0.255674 0.214599 -0.004805 0.260479
0.326810 0.034550 0.503855 0.157987 0.119459 0.384396
-0.383600 0.060685 -0.215824 0.105485 -0.512814 0.296990
0.322940 0.022240 0.812565 0.109505 0.116015 0.696550
-0.164181 0.020995 -0.341306 0.177505 -0.317528 -0.023778
-0.211310 0.034690 0.435241 0.019534 -0.359474 0.794715
0.619269 0.028935 1.060295 0.151890 0.379751 0.680544
-0.175920 0.062725 -0.024886 0.106732 -0.327977 0.303091
0.594069 0.018960 1.029245 0.121645 0.357323 0.671922
0.820310 0.048270 -0.894149 0.601342 0.558679 -1.452828
0.692070 0.019980 1.096875 0.133945 0.444544 0.652331
0.896919 0.080385 1.002425 0.181450 0.626863 0.375562
1.172489 0.070900 0.973965 0.341715 0.872123 0.101842
0.876380 0.026020 0.998095 0.186010 0.608582 0.389513
0.230120 0.068995 -0.634316 0.053081 0.033404 -0.667720
0.255070 0.016775 0.101009 0.152012 0.055609 0.045400
-1.788900 0.095990 -1.026984 0.093504 -1.763546 0.736562
-0.039921 0.075145 -0.034204 0.165348 -0.206935 0.172731
-0.900701 0.066745 -0.329450 0.116930 -0.973039 0.643589
-0.532030 0.065870 -0.214256 0.118066 -0.644918 0.430662
0.246510 0.071975 0.655425 0.176120 0.047991 0.607434
-1.074560 0.066770 -0.465902 0.059014 -1.127776 0.661874
-0.091030 0.111000 -0.043186 0.187964 -0.252423 0.209237
0.123130 0.029940 0.753335 0.028550 -0.061819 0.815154
0.537479 0.020690 0.822145 0.150040 0.306957 0.515188
-0.203990 0.059080 0.003789 0.142365 -0.352959 0.356748
0.650900 0.040015 1.030985 0.160380 0.407903 0.623083
-0.221710 0.026570 0.247871 0.124092 -0.368730 0.616601
0.056660 0.054745 -1.019094 0.314124 -0.120978 -0.898116
0.591740 0.019245 0.866585 0.180980 0.355249 0.511336
0.635289 0.027160 1.195675 0.082925 0.394009 0.801666
0.260139 0.050090 0.703705 0.124230 0.060122 0.643583
-0.126210 0.060105 -0.013892 0.153645 -0.283734 0.269842
0.604460 0.086380 -0.361657 0.180417 0.366570 -0.728227
0.524150 0.016980 0.658585 0.161755 0.295094 0.363491
0.570809 0.022745 0.959555 0.152790 0.336621 0.622934
-0.100680 0.043135 0.260604 0.191462 -0.261012 0.521616
0.177310 0.027900 0.117936 0.215184 -0.013598 0.131534
-0.359740 0.056290 -0.567481 0.178805 -0.491578 -0.075903
0.470130 0.064095 -0.668290 0.347476 0.247015 -0.915305
0.995190 0.025750 1.558635 0.064580 0.714324 0.844311
-0.690990 0.101740 -1.057243 0.193928 -0.786394 -0.270849
1.106990 0.092000 1.055865 0.246745 0.813828 0.242037
0.704889 0.016940 1.140655 0.123290 0.455954 0.684701
0.546010 0.050675 0.304306 0.188368 0.314549 -0.010243
0.624209 0.065635 0.185142 0.161711 0.384148 -0.199006
0.809170 0.023555 0.906865 0.129460 0.548765 0.358101
-0.002271 0.088215 -0.318901 0.172491 -0.173426 -0.145475
0.229819 0.043170 0.752335 0.118500 0.033136 0.719199
-0.664021 0.041750 -0.032111 0.031634 -0.762391 0.730280
0.229159 0.059970 0.525375 0.169524 0.032549 0.492826
0.667740 0.051135 1.301785 0.042040 0.422890 0.878895
0.728680 0.029440 1.308305 0.060205 0.477127 0.831178
1.000290 0.026100 1.449135 0.155350 0.718864 0.730272
0.520209 0.016660 0.731275 0.157780 0.291587 0.439688
0.594990 0.074545 0.631475 0.189982 0.358142 0.273333
-0.243751 0.077940 -0.385786 0.159175 -0.388346 0.002560
0.057960 0.054375 0.704705 0.044715 -0.119821 0.824526
1.006189 0.064350 1.637525 0.063740 0.724114 0.913411
0.743199 0.051275 0.420274 0.170633 0.490050 -0.069776
0.292800 0.049855 0.010009 0.163131 0.089190 -0.079181
-0.221890 0.086370 -0.830472 0.158342 -0.368890 -0.461582
-0.509050 0.093285 -0.301054 0.280285 -0.624466 0.323412
0.666570 0.080940 0.447984 0.166689 0.421849 0.026135
-0.071610 0.080835 -0.216055 0.161759 -0.235140 0.019085
0.116199 0.019115 0.461969 0.139030 -0.067987 0.529956
1.036489 0.023200 1.410485 0.147465 0.751082 0.659403
-0.245220 0.075675 0.103731 0.194150 -0.389654 0.493385
0.858680 0.026335 -1.874165 1.399534 0.592829 -2.466994
-0.597791 0.044675 -0.060026 0.094053 -0.703446 0.643420
0.258289 0.024010 0.635675 0.144575 0.058475 0.577200
-0.265890 0.037830 0.258325 0.116944 -0.408051 0.666376
-1.340820 0.061745 -2.351255 0.420440 -1.364750 -0.986505
-0.989290 0.091565 -1.363408 0.259823 -1.051885 -0.311523
-0.623851 0.022305 -0.901810 0.244565 -0.726640 -0.175170
-0.029160 0.073190 -0.179160 0.194335 -0.197359 0.018199
-0.046061 0.024905 -0.148808 0.176012 -0.212400 0.063592
-0.520020 0.074175 -0.337984 0.108236 -0.634229 0.296245
-1.143100 0.088985 -1.166598 0.176614 -1.188777 0.022179
-0.573630 0.072480 0.111319 0.045562 -0.681943 0.793262
0.030060 0.053235 -7.137245 4.143110 -0.144652 -6.992593
-0.166961 0.052530 -0.234709 0.199278 -0.320002 0.085293
-1.830730 0.082045 -1.758025 0.251983 -1.800776 0.042751
0.169600 0.025700 0.536985 0.165750 -0.020460 0.557445
0.811999 0.061145 1.567535 0.059890 0.551283 1.016252
-1.578371 0.076855 -3.704785 1.319945 -1.576173 -2.128613
0.691580 0.062200 0.393442 0.151215 0.444108 -0.050666
0.508770 0.021595 0.923955 0.135370 0.281405 0.642550
0.779889 0.029090 0.954885 0.203680 0.522704 0.432181
0.055599 0.023415 0.172988 0.185074 -0.121922 0.294910
0.542529 0.070055 0.607135 0.154238 0.311451 0.295684
-0.708020 0.107410 -0.892977 0.226582 -0.801551 -0.091426
-0.691151 0.031970 -0.499946 0.168860 -0.786537 0.286591
-0.217280 0.087705 -0.511390 0.189872 -0.364787 -0.146603
-0.329910 0.119835 -0.418078 0.290455 -0.465029 0.046951
0.047400 0.073720 -0.068858 0.166998 -0.129219 0.060361
-0.276401 0.034360 0.255677 0.104283 -0.417405 0.673082
-0.554440 0.042050 0.034945 0.072445 -0.664864 0.699809
-0.956731 0.089290 -1.681085 0.204196 -1.022906 -0.658179
-0.960960 0.114020 -1.189726 0.241609 -1.026671 -0.163055
0.619300 0.019995 1.076815 0.114520 0.379778 0.697037
-0.695230 0.106205 -1.056680 0.268766 -0.790168 -0.266512
-1.211761 0.101765 -1.572135 0.213910 -1.249886 -0.322249
-0.175281 0.021130 0.046111 0.180626 -0.327407 0.373518
-0.692660 0.125155 -0.263033 0.100023 -0.787881 0.524848
1.486489 0.054250 1.417915 0.167250 1.151586 0.266329
0.178720 0.055730 0.911085 0.036640 -0.012343 0.923428
0.181729 0.057460 0.910335 0.038715 -0.009664 0.919999
0.520749 0.032755 -2.558595 1.629623 0.292067 -2.850662
-1.066851 0.108030 -1.762985 0.229992 -1.120914 -0.642071
0.077310 0.084190 0.300773 0.130060 -0.102599 0.403372
-0.302951 0.090495 -0.236631 0.164132 -0.441035 0.204404
-1.195560 0.056045 -1.846835 0.282465 -1.235467 -0.611368
-0.964440 0.134910 -0.773585 0.411466 -1.029768 0.256183
-1.472711 0.077555 -1.368072 0.202070 -1.482134 0.114062
0.446859 0.038515 0.448705 0.215192 0.226304 0.222401
-0.245120 0.028670 0.172044 0.155560 -0.389565 0.561609
-0.553241 0.085840 -0.980338 0.188426 -0.663796 -0.316542
-1.055301 0.070960 -2.049555 0.275920 -1.110635 -0.938920
-1.727880 0.075885 -2.298935 0.348095 -1.709238 -0.589697
0.126849 0.055795 -0.521191 0.187617 -0.058508 -0.462683
-0.837521 0.061355 -1.207993 0.168982 -0.916808 -0.291185
-0.865781 0.074480 -1.168974 0.170687 -0.941960 -0.227014
-0.623381 0.036440 -0.745826 0.214640 -0.726221 -0.019605
-1.526590 0.072065 -1.875305 0.203180 -1.530088 -0.345217
-0.877770 0.077280 -0.849382 0.169031 -0.952631 0.103249
0.624849 0.051655 1.175835 0.126045 0.384717 0.791118
-0.668011 0.024165 -0.095452 0.062186 -0.765942 0.670490
-0.030670 0.034575 0.129124 0.184242 -0.198702 0.327826
-0.246080 0.081440 -12.698335 8.877215 -0.390420 -12.307915
0.484130 0.064555 0.296285 0.190156 0.259475 0.036810
-0.940950 0.079825 -0.772053 0.201843 -1.008862 0.236809
-1.511550 0.161880 -1.188913 0.198491 -1.516702 0.327789
-1.076521 0.077550 -0.706578 0.106776 -1.129521 0.422943
-2.176940 0.069710 -1.652395 0.172540 -2.108906 0.456511
-0.514421 0.054645 -1.286446 0.268744 -0.629245 -0.657201
-1.752110 0.101545 -2.214055 0.271345 -1.730803 -0.483252
-0.857011 0.033360 -0.903369 0.228920 -0.934154 0.030786
-2.040771 0.113100 -1.834105 0.164790 -1.987714 0.153609
-0.177300 0.061575 0.092066 0.160148 -0.329205 0.421271
-1.489100 0.047990 -1.589625 0.126873 -1.496721 -0.092904
0.295309 0.026425 0.357649 0.204718 0.091423 0.266226
0.069579 0.095020 0.197423 0.171173 -0.109479 0.306902
-1.076381 0.095900 -1.272341 0.228515 -1.129396 -0.142945
-1.482420 0.075515 -1.291530 0.285840 -1.490776 0.199246
-1.338400 0.157930 -1.402215 0.329357 -1.362596 -0.039619
-1.239161 0.062055 -2.976905 0.745285 -1.274272 -1.702633
-0.195661 0.041070 0.476264 0.044604 -0.345546 0.821810
-0.903340 0.092625 -1.329499 0.221391 -0.975388 -0.354111
0.323910 0.027915 0.686255 0.149055 0.116878 0.569377
0.323899 0.027265 0.679105 0.140430 0.116868 0.562237
-0.721480 0.019765 -0.510071 0.169111 -0.813531 0.303460
-0.153780 0.038495 0.531135 0.022885 -0.308271 0.839406
0.012640 0.041490 -0.250961 0.157344 -0.160156 -0.090805
-0.132111 0.066410 0.138504 0.151335 -0.288985 0.427489
-1.671051 0.102355 -2.264755 0.469340 -1.658659 -0.606096
-1.849690 0.227035 -1.842675 0.387832 -1.817650 -0.025025
-0.939840 0.078810 -1.809175 0.502194 -1.007874 -0.801301
0.614619 0.035780 1.099945 0.134190 0.375612 0.724333
0.669629 0.074330 0.934225 0.190655 0.424572 0.509653
-0.814011 0.096415 -1.372522 0.270335 -0.895884 -0.476638
-0.086531 0.050785 0.608735 0.024185 -0.248419 0.857154
0.258790 0.029310 0.827615 0.070770 0.058921 0.768694
0.253940 0.029400 0.826825 0.072295 0.054604 0.772221
0.176270 0.028475 -0.904960 0.153608 -0.014524 -0.890436
-0.355961 0.118630 -0.084180 0.143451 -0.488214 0.404034
-0.079321 0.092615 -0.193459 0.209275 -0.242002 0.048543
-1.189381 0.095715 -1.987565 0.332005 -1.229967 -0.757598
0.398640 0.097190 0.364077 0.191380 0.183388 0.180689
-0.615050 0.028255 -0.009985 0.052718 -0.718807 0.708822
0.605390 0.073920 0.303722 0.161557 0.367398 -0.063676
0.258120 0.043485 0.431243 0.174243 0.058324 0.372919
0.158700 0.090405 -0.112333 0.190364 -0.030161 -0.082172
-1.620050 0.075455 -1.791565 0.152620 -1.613268 -0.178297
-2.041451 0.200985 -0.997566 0.119182 -1.988319 0.990753
-0.558870 0.025120 -0.196924 0.162901 -0.668806 0.471882
-0.949740 0.073645 -1.532045 0.294104 -1.016685 -0.515360
-0.610551 0.020795 -0.605990 0.179740 -0.714802 0.108813
-1.125811 0.061780 -2.527825 0.706485 -1.173389 -1.354436
-1.478490 0.116035 -1.866435 0.227640 -1.487278 -0.379157
-1.353910 0.084700 -1.934275 0.234020 -1.376401 -0.557874
-1.779561 0.083790 -2.194665 0.295800 -1.755234 -0.439431
-1.149570 0.078675 -1.423017 0.252564 -1.194536 -0.228481
-0.737201 0.085540 -0.846536 0.186487 -0.827522 -0.019014
0.548280 0.019350 0.964255 0.131830 0.316570 0.647685
-0.393371 0.028370 0.144528 0.102815 -0.521510 0.666038
-1.021070 0.142275 -1.667215 0.260725 -1.080169 -0.587046
-1.899721 0.228520 -1.221527 0.111649 -1.862178 0.640651
0.077169 0.074425 -0.058895 0.146256 -0.102724 0.043829
0.078699 0.077865 -0.083615 0.151851 -0.101362 0.017747
0.376030 0.074190 0.696515 0.131335 0.163265 0.533250
0.600329 0.029675 0.897905 0.216895 0.362894 0.535011
-0.642570 0.088110 -0.823394 0.201089 -0.743300 -0.080094
-0.013921 0.084200 0.214938 0.150902 -0.183795 0.398733
-0.388170 0.021340 -0.293904 0.193365 -0.516881 0.222977
-1.641651 0.148675 -1.840225 0.448860 -1.632493 -0.207732
-1.518421 0.112715 -1.977245 0.294830 -1.522817 -0.454429
-1.623520 0.048460 -2.012225 0.125675 -1.616356 -0.395869
-0.355571 0.100075 -0.354558 0.199787 -0.487867 0.133309
-0.377570 0.094850 -0.270404 0.180856 -0.507447 0.237043
-1.097501 0.125785 -1.420455 0.292281 -1.148193 -0.272262
-1.588241 0.074160 -1.436116 0.171536 -1.584957 0.148841
-1.177391 0.052965 -1.261537 0.291582 -1.219296 -0.042241
-1.741470 0.096675 -1.245534 0.061622 -1.721333 0.475799
