# id outlier x sx y sy covxy corrxy
2 0 9.667720 0.091880 1.430930 0.130245 -0.010605 -0.765830
4 0 9.227370 0.088585 0.741041 0.179532 -0.010655 -0.626280
5 0 10.556600 0.062950 2.364550 0.096575 -0.004898 -0.617170
6 0 9.739840 0.133160 1.651950 0.188695 -0.025465 -0.881460
7 0 9.067820 0.037525 0.683904 0.091019 -0.002678 -0.801240
8 0 8.656070 0.129095 -0.091423 0.202138 -0.016888 -0.754740
9 0 10.771900 0.064250 -0.021022 1.014303 -0.003858 -0.031222
10 0 9.046190 0.080725 -1.108340 0.574862 0.027213 0.642520
12 0 9.163260 0.030090 0.428429 0.144153 -0.001588 -0.327560
13 0 9.360040 0.091230 0.417836 0.242780 -0.008588 -0.377190
14 0 10.699000 0.065150 -0.098979 1.057864 0.019749 0.193320
15 0 8.484840 0.051540 0.957508 0.046489 -0.002213 -0.852860
17 0 10.089300 0.063350 1.685860 0.160390 -0.007390 -0.641160
20 0 9.733370 0.045000 1.209840 0.125870 -0.004792 -0.808440
21 0 10.041000 0.054525 1.204720 0.351047 -0.004054 -0.178120
22 0 9.116540 0.025000 -0.283426 0.378978 0.003074 0.262290
23 0 8.371880 0.094285 0.039299 0.199822 -0.014415 -0.698160
24 0 8.969780 0.092125 0.555435 0.172714 -0.012181 -0.769960
25 0 9.053270 0.028380 0.245358 0.169569 -0.002301 -0.350020
26 0 8.769640 0.082185 0.417611 0.187393 -0.012005 -0.690940
28 0 9.297270 0.103815 0.973722 0.173073 -0.015353 -0.831330
29 0 9.421710 0.036620 0.438942 0.169262 0.001204 0.125220
30 0 9.105850 0.024005 -0.038221 0.242508 0.001995 0.250560
32 0 9.428930 0.028825 0.785616 0.114911 -0.002241 -0.691100
33 1 8.695480 0.059320 -2.113380 0.978360 0.026223 0.456410
35 0 8.919450 0.070770 0.493287 0.169632 -0.008521 -0.590960
36 0 10.368400 0.032550 1.011100 0.425178 0.005747 0.332220
37 0 10.027300 0.015300 0.629565 0.283577 0.001284 0.286010
38 0 9.844440 0.066015 1.450540 0.187705 -0.010883 -0.656230
41 0 8.081410 0.123945 -0.777398 0.442787 -0.032119 -0.461970
43 0 9.179270 0.101745 0.272730 0.178417 -0.000922 -0.051234
44 0 8.887870 0.039990 0.227132 0.158233 -0.001107 -0.144740
45 0 8.715920 0.082475 -0.042847 0.190462 -0.004723 -0.292960
46 0 8.872420 0.095095 0.570102 0.173434 -0.015313 -0.844150
50 0 9.885790 0.043015 1.024520 0.219604 0.001178 0.110980
51 0 9.425350 0.054050 -1.071220 0.663540 0.033319 0.576120
52 0 9.018430 0.068075 -0.370011 0.345838 0.011084 0.467260
53 0 9.388590 0.095540 0.358696 0.224365 0.003691 0.153620
55 0 8.752850 0.067770 -0.173578 0.198418 -0.002957 -0.218710
56 0 9.004960 0.034700 -0.280128 0.382035 0.004282 0.265920
57 0 10.803900 0.023500 2.014420 0.318045 -0.000825 -0.083170
58 0 9.195340 0.080775 0.830485 0.158034 -0.009174 -0.604010
59 0 7.599790 0.135325 -0.233296 0.149100 -0.019973 -0.906130
62 1 8.834040 0.031235 -2.771350 0.854215 0.009345 0.389630
64 0 8.942540 0.033780 0.112768 0.234860 -0.000804 -0.083830
66 0 8.077160 0.121290 -0.246017 0.220383 -0.022123 -0.870480
67 0 9.986070 0.035615 0.597847 0.319993 0.006815 0.472510
68 0 9.715180 0.121645 0.776908 0.217905 -0.004765 -0.172710
69 1 9.636910 0.025240 -3.107080 1.898765 -0.026873 -0.199620
70 0 9.972390 0.049115 1.328680 0.231230 -0.006389 -0.444880
71 0 9.322580 0.063475 0.874078 0.201864 -0.009395 -0.598540
72 0 8.499320 0.022120 -0.464977 0.207605 -0.002833 -0.586870
73 0 10.019400 0.051025 1.550940 0.122200 -0.002485 -0.311170
75 0 9.115480 0.074565 0.276173 0.268984 -0.005137 -0.201210
77 0 9.408610 0.033280 0.740232 0.156734 -0.001133 -0.146340
78 0 7.570630 0.062410 -0.289554 0.059558 -0.002183 -0.614250
79 0 9.577920 0.032135 0.942267 0.208439 -0.003849 -0.490720
81 0 9.776120 0.074405 0.933865 0.240569 -0.001456 -0.070887
82 0 9.371680 0.060145 -0.029009 0.338093 0.009888 0.498580
83 0 9.628050 0.053585 1.208310 0.145195 -0.006764 -0.835750
84 0 10.382900 0.021700 0.589144 0.439055 0.005778 0.480250
86 0 8.975120 0.038970 0.684406 0.092841 -0.003252 -0.869770
87 1 9.382640 0.040215 -2.162720 1.214754 0.008502 0.182040
88 0 8.413390 0.064230 -0.566492 0.242735 0.003482 0.198810
90 0 8.903070 0.058205 0.399463 0.187748 -0.008540 -0.695240
92 0 9.118810 0.025650 -0.502725 0.383305 0.007741 0.513330
93 0 9.468330 0.019125 0.519822 0.177101 -0.001309 -0.355770
94 0 10.475900 0.034000 1.596080 0.159990 0.000874 0.126880
95 0 8.596180 0.040830 0.157167 0.138763 -0.003865 -0.675170
96 0 9.673110 0.025335 0.905595 0.151365 -0.001475 -0.210090
97 0 10.016200 0.025255 1.216450 0.144565 0.000346 0.065158
98 0 9.216490 0.062255 1.132230 0.093205 -0.005137 -0.821940
99 0 9.473650 0.036185 0.258657 0.969866 -0.008892 -0.198040
103 0 7.949330 0.076270 -0.228924 0.118758 -0.007809 -0.878910
104 0 9.602130 0.053345 1.111770 0.169212 -0.004447 -0.392830
106 0 9.722130 0.052330 1.196810 0.164790 -0.004590 -0.481070
109 0 8.452400 0.190295 -0.078116 0.306538 -0.045429 -0.885070
110 0 10.238900 0.079800 1.377970 0.222740 0.001545 0.075920
112 0 9.263660 0.060530 -0.077184 0.259825 -0.014197 -0.505340
115 0 7.883270 0.113000 -0.476542 0.255614 -0.023091 -0.769290
117 0 10.334400 0.080600 0.947424 0.262462 0.004005 0.174790
118 0 10.072900 0.033500 -0.549143 0.484420 -0.031098 -0.241990
120 0 9.794640 0.032030 1.070940 0.254250 -0.000748 -0.073096
121 0 10.059600 0.040000 1.606150 0.182200 -0.007292 -0.610350
122 0 9.599540 0.069370 1.136110 0.196590 -0.010514 -0.722340
123 0 9.420510 0.056825 0.888188 0.152878 -0.002894 -0.314830
124 0 9.465680 0.024270 0.255169 0.361586 0.001789 0.174200
125 0 9.927080 0.049575 1.303390 0.175340 -0.001499 -0.143130
126 0 9.147590 0.061915 0.720547 0.154020 -0.005629 -0.501020
127 0 8.459710 0.059375 0.492497 0.070270 -0.002605 -0.624430
128 0 9.397500 0.065465 0.944961 0.202566 -0.009540 -0.567750
129 0 9.585180 0.019340 0.409595 0.280535 0.002054 0.251060
130 0 8.717520 0.089230 -0.308087 0.235756 0.006165 0.299410
131 0 9.217940 0.067760 0.699297 0.173536 -0.007676 -0.487960
132 0 10.034500 0.068445 0.837814 0.348577 0.002195 0.088703
133 0 9.162880 0.048345 0.620198 0.133730 -0.002714 -0.302670
135 0 9.199810 0.071205 0.323541 0.194259 -0.003861 -0.267190
137 0 9.182280 0.086180 0.495865 0.178636 -0.008608 -0.566330
138 0 8.812230 0.099260 0.636663 0.137338 -0.013521 -0.856130
139 0 10.377700 0.040300 1.923680 0.130045 -0.001640 -0.277690
141 0 8.949030 0.028295 0.319863 0.095514 -0.001832 -0.674920
142 0 9.504760 0.071320 0.348187 0.293986 -0.001920 -0.087171
143 0 9.219350 0.055565 0.611889 0.157991 -0.002982 -0.289670
144 0 8.095790 0.168170 -0.269106 0.318873 -0.041372 -0.724290
145 0 8.540070 0.065730 0.171444 0.154726 -0.008214 -0.732660
147 0 8.895460 0.034780 0.201094 0.136290 -0.003568 -0.711140
149 0 7.546930 0.082115 0.309559 0.055307 -0.004053 -0.806930
150 0 10.121000 0.029600 0.446650 0.412221 0.005716 0.335930
151 0 9.599660 0.032290 0.978543 0.170197 -0.002228 -0.338540
152 0 9.166710 0.073700 -0.693220 0.546376 0.024272 0.610220
153 0 9.479740 0.028490 0.734228 0.235357 -0.003926 -0.496430
155 0 9.031530 0.051350 0.701939 0.125599 -0.004787 -0.737700
156 0 9.810470 0.078250 1.312200 0.147820 -0.007086 -0.549690
157 0 10.141700 0.016150 1.001160 0.180948 -0.001302 -0.436070
158 0 8.362190 0.102930 -0.725427 0.250410 0.008615 0.329930
159 0 8.648620 0.115210 -0.683816 0.298956 0.010612 0.301110
160 0 8.374970 0.080195 0.514091 0.092225 -0.005652 -0.809050
162 0 10.121500 0.039650 0.438143 0.494917 0.015174 0.668440
163 0 8.874230 0.042305 0.072691 0.217859 -0.004072 -0.313190
165 0 8.956810 0.108025 0.665974 0.194743 -0.018240 -0.784780
166 0 9.123880 0.077520 0.757447 0.157094 -0.011068 -0.785070
167 0 8.326830 0.102215 -0.654223 0.249607 0.003420 0.127330
170 0 9.277430 0.043545 0.017808 0.315771 0.005772 0.346400
171 0 8.964340 0.035535 0.599340 0.096507 -0.002970 -0.865130
172 0 9.015990 0.052325 0.439832 0.164497 -0.001240 -0.128690
173 0 10.161600 0.041200 1.654800 0.194415 -0.003507 -0.405450
174 0 9.441190 0.016745 0.359097 0.218024 -0.001267 -0.314840
176 0 10.667000 0.050300 1.455720 0.346385 -0.015705 -0.360630
177 0 9.616430 0.023105 0.729972 0.163633 -0.001996 -0.476960
178 0 9.791340 0.056165 1.355610 0.163910 -0.007338 -0.815010
181 0 8.222670 0.201525 -0.505876 0.335328 -0.038410 -0.577500
183 1 9.709860 0.041815 -1.995080 2.165674 -0.046418 -0.208140
184 0 9.496850 0.064345 0.382753 0.361814 0.002673 0.101890
185 0 9.387080 0.037265 0.715023 0.150606 -0.003397 -0.559630
186 0 9.150380 0.040285 0.801461 0.097107 -0.002390 -0.626550
187 0 9.817030 0.108810 1.430090 0.144050 -0.011374 -0.685000
188 0 9.021970 0.066630 0.782452 0.119732 -0.007201 -0.826530
189 0 9.240250 0.043085 -0.340937 0.420179 0.009776 0.414750
190 0 9.567940 0.099245 0.930510 0.168600 -0.012740 -0.815780
191 0 9.169630 0.034335 0.599243 0.119474 -0.002721 -0.621350
192 0 9.495290 0.026685 0.759142 0.146005 -0.000717 -0.136510
195 0 8.831410 0.031105 0.013183 0.150440 -0.000383 -0.054453
196 0 10.094200 0.054800 1.188970 0.189406 -0.001214 -0.090050
197 0 9.220190 0.073170 -0.219228 0.357373 0.014188 0.532500
198 0 9.099750 0.041895 0.397726 0.161804 0.000182 0.020324
200 1 10.524000 0.053600 -1.740820 2.318843 -0.047660 -0.183070
201 0 9.129340 0.083825 -0.000915 0.232193 0.006316 0.301780
203 0 8.828510 0.069240 0.271862 0.210955 -0.009285 -0.489910
205 0 10.544300 0.105350 1.751580 0.192095 -0.018767 -0.946540
207 0 9.618620 0.055625 -0.060769 0.409497 0.011742 0.525970
209 0 9.365840 0.036765 0.852152 0.210856 -0.004097 -0.491740
210 0 9.775270 0.046435 1.346350 0.178860 -0.004293 -0.459040
211 0 9.775270 0.046435 1.346350 0.178860 -0.004293 -0.459040
213 0 9.931060 0.024450 0.685518 0.261847 0.004151 0.294620
215 0 9.432750 0.041110 0.409439 0.162856 0.001415 0.167380
216 0 9.305100 0.096870 0.362976 0.237438 -0.001192 -0.048881
217 0 9.529720 0.025925 0.561410 0.262917 -0.001663 -0.179220
218 0 8.603640 0.032320 -0.249428 0.198601 -0.003017 -0.324130
219 0 10.285500 0.075800 1.082660 0.198795 -0.010219 -0.678910
220 0 9.285890 0.059445 0.953733 0.133448 -0.005504 -0.623300
221 0 9.281240 0.064635 0.386792 0.234741 -0.000347 -0.023047
222 0 10.085500 0.019550 1.122010 0.168742 -0.000719 -0.078202
223 0 8.857310 0.053555 -0.537733 0.411180 0.006911 0.300170
225 0 9.407350 0.054745 1.133360 0.130347 -0.006480 -0.870640
226 0 8.380800 0.088800 -0.017019 0.170108 -0.012820 -0.818720
227 0 9.034460 0.039420 -0.619169 0.424639 0.011177 0.561510
228 0 9.043250 0.107725 0.532115 0.188423 -0.016217 -0.817750
229 0 9.316880 0.050295 0.870374 0.144182 -0.005527 -0.691470
231 0 9.890880 0.037425 1.012980 0.345234 -0.005726 -0.331290
234 0 9.896070 0.053645 1.654280 0.102960 -0.003819 -0.721700
235 0 9.240860 0.096420 -0.158452 0.187217 0.008604 0.390840
236 0 10.533400 0.023500 0.765649 0.391581 0.004396 0.212940
237 0 9.881610 0.017425 0.783393 0.201134 -0.002019 -0.528650
238 0 8.608660 0.052135 -0.041691 0.179801 -0.003307 -0.307850
239 0 9.019980 0.043470 0.074744 0.158594 0.000221 0.023888
240 0 9.383670 0.081485 1.235710 0.115360 -0.007833 -0.809170
241 0 8.409080 0.132825 -0.799342 0.240254 -0.019470 -0.569740
242 0 9.139690 0.055130 0.836381 0.127319 -0.005851 -0.818920
243 0 9.392300 0.079715 1.009710 0.156162 -0.011345 -0.696840
244 0 10.219600 0.054900 1.844150 0.132955 -0.003703 -0.445960
245 0 9.774320 0.059580 1.230770 0.131420 -0.002506 -0.287800
247 0 8.754730 0.110710 -0.166492 0.398919 -0.023705 -0.471440
248 0 9.684450 0.019230 0.834454 0.134485 -0.001274 -0.459970
249 0 9.566880 0.140495 0.671613 0.212247 -0.021222 -0.804100
250 0 10.103300 0.064050 0.935057 0.322206 0.003423 0.149550
251 0 8.220890 0.100280 -0.806369 0.310863 -0.003139 -0.084012
253 0 9.133960 0.096550 0.465994 0.184344 -0.007681 -0.408920
254 0 8.595870 0.069880 0.189314 0.159263 -0.008192 -0.639090
255 0 8.902240 0.068255 0.446132 0.138306 -0.007074 -0.722500
256 0 9.320030 0.066870 0.669403 0.163514 -0.001609 -0.136980
258 0 8.689340 0.068360 -0.048111 0.179476 -0.003493 -0.240090
259 0 9.155430 0.070520 0.740824 0.133990 -0.007206 -0.669910
260 0 8.907380 0.025780 0.135549 0.126365 -0.002172 -0.658240
261 0 8.563880 0.062005 0.301102 0.093546 -0.003746 -0.597090
263 0 9.188210 0.060285 0.716600 0.185190 -0.009471 -0.762120
265 0 9.649940 0.072700 0.747256 0.263420 0.000469 0.022499
266 1 10.383700 0.027400 -1.546910 2.012601 0.024066 0.133030
267 0 8.680890 0.046000 0.274416 0.116747 -0.004458 -0.813680
268 0 8.737790 0.107115 0.020205 0.194337 -0.012274 -0.624930
269 0 9.477960 0.040165 0.806994 0.296308 -0.006510 -0.435340
270 0 8.880840 0.067760 0.525509 0.125355 -0.007302 -0.791230
271 0 8.406190 0.045065 -0.124536 0.150072 -0.004964 -0.699000
272 0 10.243900 0.063350 1.726660 0.190405 -0.009178 -0.563030
273 1 9.061220 0.052170 -1.840200 0.990946 0.022190 0.453840
274 0 9.679590 0.029445 1.161910 0.096445 -0.002097 -0.742830
275 0 9.066390 0.075450 -1.047970 0.599027 0.028611 0.719160
276 0 9.908240 0.109005 1.504880 0.207320 -0.019741 -0.858600
277 1 9.355750 0.049850 -7.829600 5.219645 0.021256 0.086602
280 0 8.654860 0.081785 -0.164672 0.172403 -0.003166 -0.199910
281 0 9.299190 0.032380 0.711207 0.130193 -0.002452 -0.541730
283 0 9.420860 0.074260 0.988421 0.170135 -0.009794 -0.617850
284 0 9.895290 0.016415 0.339881 0.321685 0.001516 0.261670
285 0 9.037640 0.099390 -0.026320 0.277732 0.007970 0.288610
286 0 9.851320 0.019450 0.866282 0.171205 -0.006263 -0.566630
289 0 9.122670 0.063655 0.165137 0.269031 0.004789 0.262890
291 0 7.872000 0.026625 -1.119990 0.208912 0.000320 0.054936
293 0 10.191400 0.112200 1.559320 0.245430 -0.022641 -0.828880
294 0 9.786770 0.035450 0.642236 0.177937 0.001916 0.224460
295 0 8.125550 0.127235 0.020455 0.190113 -0.020784 -0.923340
297 0 10.288400 0.051450 1.257500 0.194715 0.001172 0.085939
298 0 9.016030 0.037910 -0.209487 0.538672 0.000304 0.011221
299 0 10.556900 0.080250 0.170932 0.732701 0.041496 0.669280
300 0 9.111600 0.015215 -0.692413 0.296670 0.001314 0.240000
301 0 9.740850 0.025385 1.128390 0.133288 -0.001534 -0.414060
302 0 10.018500 0.033480 1.318500 0.157090 -0.000151 -0.022719
304 0 9.777260 0.105055 0.932321 0.231037 -0.003658 -0.142040
305 0 8.824300 0.081625 0.487053 0.169846 -0.011849 -0.704500
306 0 10.082700 0.083650 0.621478 0.228566 0.009593 0.437660
307 0 8.825560 0.046905 0.380425 0.127158 -0.005048 -0.869280
308 0 8.419970 0.121105 0.619765 0.134448 -0.022686 -0.895700
309 0 9.250490 0.081240 -0.059220 0.404124 0.009224 0.249060
310 0 10.663300 0.025450 0.221576 1.228134 -0.038561 -0.282110
311 0 8.860060 0.088300 -0.923530 0.568492 0.032796 0.671110
312 0 8.147470 0.079335 0.121279 0.089919 -0.006295 -0.864610
313 0 9.527790 0.074925 0.742935 0.172492 0.001430 0.114550
314 0 9.050380 0.082310 0.436343 0.172771 -0.010656 -0.554930
315 0 9.000050 0.062445 -0.141712 0.243264 0.003458 0.192260
316 0 9.284250 0.115710 0.688584 0.207154 -0.016568 -0.778570
317 0 9.437580 0.047855 0.810153 0.191218 -0.001099 -0.102860
318 0 8.719010 0.059765 0.238064 0.131403 -0.005108 -0.608440
321 0 9.424510 0.021135 0.591222 0.117232 -0.001680 -0.633490
322 0 8.936970 0.019970 -0.618187 0.329062 0.001523 0.171070
323 0 8.895390 0.033625 0.312761 0.114431 -0.003361 -0.816240
325 0 8.693640 0.061225 -0.155288 0.230806 0.002225 0.154450
326 0 8.925490 0.060500 0.451042 0.103332 -0.004192 -0.645050
329 0 9.694640 0.018905 0.830786 0.122730 -0.001117 -0.466670
331 0 9.792250 0.019750 0.935985 0.139336 -0.001556 -0.543920
333 0 10.010600 0.091815 1.509190 0.206700 -0.015870 -0.846330
335 0 9.995030 0.050875 1.087950 0.199623 0.002397 0.212560
340 0 9.331930 0.071555 -0.129990 0.059889 0.001342 0.257480
341 0 9.093050 0.076265 -0.039485 0.271090 0.007636 0.339350
342 0 9.356880 0.016950 -0.101151 0.273663 0.002325 0.414760
343 0 7.315510 0.097755 -0.289900 0.115441 -0.011597 -0.875990
344 0 9.060560 0.074710 0.346112 0.138882 -0.003633 -0.339890
345 0 8.197950 0.066100 -0.217365 0.160309 -0.007848 -0.719700
347 0 10.160300 0.063100 0.267322 0.430898 0.017054 0.622580
352 0 8.574590 0.063785 0.274896 0.113834 -0.006104 -0.780730
355 0 9.351040 0.070365 0.937050 0.192173 -0.010473 -0.580860
356 0 8.034420 0.063325 0.161354 0.072574 -0.003813 -0.835860
357 0 9.015040 0.102000 0.446495 0.206178 -0.018064 -0.814100
358 0 9.224050 0.034260 0.668639 0.103775 -0.002874 -0.796150
363 0 9.639420 0.020770 0.745249 0.174909 -0.001131 -0.280970
364 0 8.905180 0.062815 0.434033 0.119483 -0.004643 -0.592010
365 0 9.747460 0.036060 1.241080 0.162860 -0.002566 -0.365560
366 0 8.879170 0.026920 0.039280 0.176351 -0.003490 -0.672020
367 0 9.156850 0.052720 -0.965954 0.565500 0.020063 0.696810
369 0 9.735980 0.028385 1.058790 0.124099 -0.002571 -0.721870
370 0 9.365250 0.050630 1.005510 0.156221 -0.006419 -0.687280
371 0 8.980900 0.064640 0.330025 0.162104 -0.003428 -0.275960
372 0 9.711010 0.084870 -0.068707 0.237837 0.016595 0.462350
373 0 9.625890 0.016485 0.412487 0.256742 -0.000730 -0.156760
374 0 9.673990 0.021740 0.821861 0.193419 -0.002359 -0.384130
376 0 9.262720 0.023000 -0.040974 0.265058 0.004250 0.296500
379 0 9.571430 0.060300 -0.493313 0.540059 0.016472 0.538790
380 0 10.106400 0.028500 1.350830 0.145425 -0.004756 -0.417550
381 0 8.405760 0.108310 -0.617769 0.178408 -0.006008 -0.327740
382 0 10.196300 0.063650 1.114200 0.765553 -0.022097 -0.380180
383 0 9.806260 0.018170 0.931161 0.127674 -0.001384 -0.564100
385 0 9.644300 0.049540 0.485466 0.244701 0.002131 0.162710
386 0 9.729320 0.069990 0.316334 0.304161 0.010990 0.498060
389 0 9.907650 0.021030 0.924755 0.287909 0.001282 0.151710
390 0 10.455000 0.039750 1.429100 0.240395 0.002097 0.171760
391 0 9.105570 0.090455 -0.033650 0.229018 0.007302 0.333140
392 0 9.339470 0.042320 0.794378 0.154136 -0.004778 -0.572610
393 0 8.442390 0.039845 -0.129839 0.137228 -0.004493 -0.794570
394 0 9.328910 0.058575 0.847570 0.154723 -0.005671 -0.504000
395 0 10.862800 0.050200 0.907242 0.309128 -0.006573 -0.145770
396 0 9.772480 0.049450 1.282340 0.149270 -0.006081 -0.844860
397 0 9.833210 0.028485 1.133300 0.130080 -0.002880 -0.755570
399 0 10.098700 0.028500 1.447400 0.136185 -0.003287 -0.470060
400 0 9.621600 0.016735 0.466193 0.230214 -0.001423 -0.333500
401 0 9.707250 0.079660 0.932776 0.191648 -0.002852 -0.183590
402 0 8.857270 0.077265 0.095149 0.182069 -0.008859 -0.625780
403 0 9.158280 0.058940 0.758387 0.156960 -0.007416 -0.847110
404 0 10.114300 0.056300 1.710660 0.157955 -0.007130 -0.863220
406 0 9.844380 0.052535 0.688578 0.185754 0.000496 0.049799
407 0 9.396950 0.055210 0.086405 0.287694 0.008475 0.396110
408 0 8.883680 0.089055 -0.583532 0.239710 0.011054 0.467090
409 0 8.600010 0.097880 -0.039211 0.180493 -0.007841 -0.457280
410 0 9.781080 0.083200 0.861303 0.207598 -0.004186 -0.231370
411 0 9.028300 0.084120 0.258054 0.179941 -0.009337 -0.620000
412 0 9.221410 0.020145 0.334075 0.143956 -0.000514 -0.101050
414 0 10.137300 0.023750 1.370530 0.167975 -0.002428 -0.560500
415 0 8.866460 0.081425 0.407916 0.194027 -0.012181 -0.631900
416 1 9.957870 0.028275 -1.412540 1.237274 -0.018594 -0.117800
418 0 9.357700 0.023970 0.534587 0.176488 -0.002720 -0.590660
419 0 8.835310 0.038025 0.227842 0.145492 -0.003896 -0.636060
