# id outlier x sx y sy covxy corrxy
1 0 10.552700 0.068300 1.979130 0.145435 -0.008532 -0.923920
2 0 9.676350 0.091605 1.575870 0.229665 -0.013930 -0.686150
3 0 9.585560 0.090435 1.206550 0.353887 -0.028141 -0.950650
4 0 9.228650 0.084035 0.789297 0.286424 -0.015685 -0.664460
5 0 10.546000 0.058700 2.450980 0.241240 -0.008959 -0.665650
6 0 9.727400 0.124225 1.498080 0.163220 -0.016363 -0.825650
7 0 9.068440 0.038260 1.169180 0.029145 -0.000204 -0.127650
8 0 8.656440 0.126040 -0.076399 0.373751 -0.032737 -0.868890
9 0 10.781200 0.071600 2.196490 0.130620 -0.010864 -0.796680
10 0 9.048610 0.083295 0.461457 0.187125 -0.011943 -0.901640
12 0 9.161660 0.030015 1.091810 0.083960 -0.000852 -0.301120
13 0 9.347760 0.098135 0.594488 0.216983 -0.015576 -0.702900
14 0 10.701900 0.060900 2.150440 0.098745 -0.008639 -0.826640
15 1 8.484110 0.052640 0.709426 0.073399 -0.002770 -0.685120
17 0 10.098100 0.067750 1.896280 0.233545 -0.009348 -0.605980
19 0 10.277500 0.077700 1.787430 0.231310 -0.013562 -0.940470
20 0 9.729710 0.045110 1.798320 0.031450 -0.000533 -0.232030
21 0 10.056000 0.076685 1.436820 0.214170 -0.011420 -0.703360
22 0 9.115530 0.023315 0.874199 0.097692 -0.001811 -0.560530
23 0 8.368250 0.092265 0.125660 0.243505 -0.014202 -0.691860
24 0 8.983150 0.095190 0.431481 0.184271 -0.013609 -0.750770
25 0 9.060750 0.031335 0.907449 0.103378 -0.009752 -0.822830
26 0 8.763960 0.087660 0.505302 0.256964 -0.015176 -0.746570
28 0 9.296160 0.106675 0.961500 0.267655 -0.018489 -0.705280
29 0 9.420480 0.037105 1.102730 0.182878 -0.009477 -0.875290
30 0 9.103640 0.023035 0.834785 0.127329 -0.002948 -0.745070
32 0 9.423540 0.027645 1.449250 0.043965 -0.000397 -0.276960
33 0 8.695920 0.059435 0.171359 0.111619 -0.005213 -0.818250
35 0 8.899420 0.064185 0.946416 0.059315 -0.002050 -0.426170
36 0 10.375100 0.043550 1.972700 0.201115 -0.007704 -0.814620
37 0 10.028500 0.015350 1.827940 0.064100 -0.000558 -0.468210
38 0 9.840670 0.069960 1.628840 0.194525 -0.009950 -0.679270
39 0 9.440770 0.022270 1.309900 0.093360 -0.001767 -0.551900
41 0 8.075700 0.138690 -0.525223 0.264823 -0.026307 -0.712080
43 0 9.184890 0.100660 0.523579 0.369512 -0.027038 -0.914170
44 0 8.886280 0.041560 0.538327 0.211030 -0.006519 -0.706770
45 0 8.712810 0.083305 0.177094 0.279955 -0.016007 -0.763310
46 0 8.879060 0.088125 0.454896 0.171625 -0.011286 -0.718170
50 0 9.882530 0.046730 1.475800 0.245125 -0.008537 -0.781490
51 0 9.437790 0.036545 0.602092 0.170392 -0.004063 -0.699220
52 0 9.015360 0.065780 0.497398 0.192841 -0.010745 -0.917100
53 0 9.393520 0.093980 0.673217 0.333398 -0.022774 -0.902840
55 0 8.748760 0.067325 -0.001032 0.198131 -0.009331 -0.760690
56 0 9.003350 0.033250 0.667430 0.149779 -0.004074 -0.696180
57 0 10.798400 0.028250 2.440130 0.217435 -0.002617 -0.366270
58 0 9.190750 0.080775 1.007620 0.239552 -0.013264 -0.710080
59 0 7.602710 0.139955 -0.451026 0.155240 -0.018152 -0.800630
62 0 8.834040 0.031350 0.367614 0.028247 -0.000552 -0.589320
64 0 8.946140 0.039625 0.624741 0.235574 -0.007171 -0.667020
66 0 8.084650 0.124895 -0.362088 0.253411 -0.023429 -0.820070
67 0 9.989510 0.037505 1.583700 0.152940 -0.010182 -0.940500
68 0 9.720560 0.124715 1.059070 0.434498 -0.039409 -0.921580
69 0 9.646170 0.026585 1.015810 0.082207 -0.002353 -0.613100
70 0 9.983920 0.060555 1.633250 0.259110 -0.012726 -0.740470
71 0 9.318370 0.060225 1.158730 0.170958 -0.008050 -0.622340
72 0 8.499190 0.021270 0.423190 0.058821 -0.000547 -0.354040
73 0 10.007100 0.034800 1.769580 0.206625 -0.004258 -0.554720
74 0 9.803000 0.029715 1.511450 0.157250 -0.010001 -0.936460
75 0 9.116090 0.066830 0.555481 0.272283 -0.012452 -0.710870
77 0 9.405220 0.032340 1.220340 0.183255 -0.007034 -0.728680
78 0 7.575860 0.060850 -0.479907 0.128415 -0.004835 -0.668780
79 0 9.579100 0.036105 1.373100 0.168295 -0.002596 -0.362940
81 0 9.762810 0.072820 1.152730 0.244607 -0.011409 -0.686370
82 0 9.388970 0.075940 0.841051 0.244925 -0.014360 -0.917770
83 0 9.632390 0.054605 1.645900 0.078135 -0.006259 -0.626160
86 0 8.975440 0.039845 1.122110 0.018215 0.000024 0.027661
87 0 9.387350 0.041635 0.829215 0.069563 -0.002168 -0.760130
90 0 8.901620 0.057420 0.857783 0.096011 -0.003442 -0.436580
92 0 9.118820 0.023780 0.786612 0.123372 -0.004736 -0.867300
93 0 9.468390 0.019425 1.330760 0.079790 -0.001031 -0.476790
94 0 10.484300 0.044600 2.119720 0.229765 -0.009680 -0.888440
95 0 8.598450 0.041620 0.566497 0.112475 -0.003045 -0.418510
96 0 9.666000 0.020640 1.597610 0.065870 -0.000370 -0.236580
97 0 10.007600 0.020210 1.900070 0.084680 -0.000782 -0.398740
98 0 9.223610 0.062780 0.992047 0.138484 -0.004825 -0.509740
99 0 9.490970 0.020970 1.170510 0.117000 -0.003073 -0.520260
103 0 7.947600 0.069695 -0.399145 0.153562 -0.008586 -0.768740
104 0 9.598810 0.040480 1.322080 0.200145 -0.004281 -0.485460
106 0 9.727090 0.056125 1.263980 0.214165 -0.005931 -0.506880
109 0 8.462590 0.209625 -0.065811 0.476382 -0.065966 -0.911500
112 0 9.282770 0.055810 0.481566 0.153432 -0.007723 -0.901260
115 0 7.891140 0.121015 -0.586497 0.216693 -0.019250 -0.776020
116 0 8.648140 0.073335 0.125860 0.303331 -0.016355 -0.830170
117 0 10.340500 0.082200 1.609170 0.227600 -0.014802 -0.912920
118 0 10.075600 0.034200 1.151290 0.152238 -0.015165 -0.693790
120 0 9.787600 0.029735 1.532080 0.191715 -0.001967 -0.279670
121 0 10.073000 0.035950 1.856360 0.137495 -0.000997 -0.191350
122 0 9.605220 0.067765 1.569460 0.101540 -0.003651 -0.470820
123 0 9.431550 0.066160 0.969802 0.264410 -0.010958 -0.682410
124 0 9.469030 0.033675 1.084290 0.203117 -0.003752 -0.465730
125 0 9.911060 0.034210 1.711500 0.174590 -0.004212 -0.605250
126 0 9.145770 0.063135 0.834330 0.257991 -0.009701 -0.608820
127 0 8.444470 0.051995 0.610060 0.080842 -0.003655 -0.603310
128 0 9.393950 0.074310 1.042390 0.240915 -0.012548 -0.676620
131 0 9.215740 0.075505 0.724708 0.233067 -0.010463 -0.609690
132 0 10.019200 0.069670 1.309590 0.191960 -0.009589 -0.580840
133 0 9.149360 0.037490 1.083830 0.110103 -0.002983 -0.514770
135 0 9.189180 0.064835 0.686732 0.224704 -0.010676 -0.787530
137 0 9.191820 0.082085 0.470021 0.214153 -0.012858 -0.767280
138 0 8.804430 0.095400 0.481210 0.155633 -0.011406 -0.745310
141 0 8.946610 0.028245 0.990642 0.029793 -0.000241 -0.210440
142 0 9.505540 0.071020 0.893249 0.217548 -0.010416 -0.772160
143 0 9.213000 0.050445 0.971513 0.244886 -0.009123 -0.674460
144 0 8.117750 0.152880 -0.323240 0.266694 -0.026049 -0.686800
145 0 8.531060 0.061330 0.625305 0.039619 -0.001379 -0.360260
