# x xerr y yerr ymodel yresidual
0.380715 0.042690 0.366733 0.213440 0.384628 -0.017895
-0.222795 0.093590 -0.253269 0.116390 -0.200913 -0.052356
1.613475 0.044350 0.490783 0.052040 1.580683 -1.089900
-0.156825 0.086175 -0.348906 0.311711 -0.136908 -0.211998
1.163176 0.022300 1.341253 0.067320 1.143791 0.197462
0.153075 0.092990 0.369033 0.127840 0.163766 0.205267
0.200675 0.051490 0.293463 0.228073 0.209948 0.083515
0.876375 0.074520 1.043853 0.223340 0.865530 0.178323
0.138535 0.065440 0.513933 0.037275 0.149659 0.364274
0.307905 0.050765 0.618173 0.046365 0.313986 0.304187
0.670055 0.049655 0.951243 0.070985 0.665353 0.285890
0.465005 0.047825 0.571043 0.213410 0.466408 0.104635
0.425845 0.060645 0.300183 0.123315 0.428414 -0.128231
1.721675 0.021200 1.630803 0.190205 1.685662 -0.054859
0.082015 0.039255 0.149403 0.165755 0.094821 0.054582
0.499065 0.082895 0.811403 0.157085 0.499454 0.311949
0.114785 0.053655 0.500773 0.052305 0.126616 0.374157
0.783805 0.057810 1.051953 0.111335 0.775716 0.276237
0.894775 0.050365 0.819363 0.245435 0.883382 -0.064019
-0.228365 0.083880 -0.372210 0.351990 -0.206318 -0.165892
0.348866 0.085535 0.653233 0.119445 0.353726 0.299507
0.484965 0.047415 0.834933 0.028190 0.485774 0.349159
0.722595 0.025830 0.833793 0.109380 0.716329 0.117464
0.325405 0.075240 0.513903 0.275110 0.330964 0.182939
0.362395 0.054260 0.422173 0.276824 0.366853 0.055320
-0.041915 0.028070 -0.150014 0.141600 -0.025419 -0.124595
0.594405 0.046325 0.482643 0.204980 0.591955 -0.109312
1.601475 0.061450 0.735443 0.146790 1.569040 -0.833597
0.369215 0.050415 0.770513 0.032400 0.373470 0.397043
0.619355 0.035230 0.674403 0.153905 0.616162 0.058241
-0.211385 0.054690 -0.232621 0.267552 -0.189843 -0.042778
0.842936 0.047625 1.092253 0.060210 0.833086 0.259167
0.820405 0.081935 1.073813 0.175315 0.811226 0.262587
0.330265 0.085690 0.155073 0.277949 0.335680 -0.180607
0.097995 0.039620 0.112483 0.219255 0.110325 0.002158
0.258145 0.054160 0.595533 0.037640 0.265707 0.329826
-0.002105 0.102850 -0.252166 0.198279 0.013206 -0.265372
0.923075 0.060900 1.264433 0.049970 0.910839 0.353594
0.016706 0.065970 -0.002815 0.171569 0.031456 -0.034271
-0.175045 0.088680 -0.310554 0.218926 -0.154585 -0.155969
-0.258725 0.087900 -0.291695 0.287618 -0.235774 -0.055921
0.741065 0.136430 0.406013 0.191120 0.734248 -0.328235
-0.356095 0.056170 -0.121995 0.148419 -0.330245 0.208250
-0.047555 0.073355 0.163013 0.138160 -0.030891 0.193904
0.608885 0.034615 0.750173 0.114390 0.606004 0.144169
0.366765 0.056775 0.135113 0.262342 0.371093 -0.235980
0.395935 0.073165 0.566003 0.290580 0.399394 0.166609
0.376165 0.083865 0.246183 0.338836 0.380213 -0.134030
0.369585 0.036960 0.706923 0.024950 0.373829 0.333094
0.249015 0.083890 0.582253 0.077745 0.256849 0.325404
0.139435 0.056905 0.442413 0.054085 0.150531 0.291882
0.389385 0.062535 0.232353 0.152678 0.393040 -0.160687
0.900875 0.032200 1.129123 0.063640 0.889300 0.239823
0.821605 0.048060 0.975253 0.172470 0.812390 0.162863
-1.529035 0.319455 -1.028484 0.157868 -1.468261 0.439777
0.470815 0.043850 0.559583 0.241425 0.472045 0.087538
1.437375 0.059350 1.203893 0.061815 1.409826 -0.205933
0.517525 0.033825 0.608323 0.093740 0.517364 0.090959
-1.473715 0.160655 -1.755333 0.298856 -1.414588 -0.340745
-1.374835 0.158405 -1.046464 0.170968 -1.318652 0.272188
-0.326115 0.071170 -0.106455 0.143599 -0.301157 0.194702
-0.628284 0.192960 -0.798519 0.220924 -0.594330 -0.204189
-0.720205 0.034255 -0.518290 0.112048 -0.683514 0.165224
-0.085635 0.095770 0.198183 0.127377 -0.067837 0.266020
-0.109815 0.042185 0.293993 0.032900 -0.091297 0.385290
-1.373035 0.120765 -1.019601 0.174240 -1.316906 0.297305
-0.466905 0.093990 -0.419412 0.247982 -0.437755 0.018343
-0.315315 0.077880 -0.406255 0.254429 -0.290679 -0.115576
0.052645 0.055370 -0.036232 0.188271 0.066325 -0.102557
-1.047765 0.136910 -1.236112 0.249414 -1.001320 -0.234792
-0.579325 0.038705 -0.623434 0.197208 -0.546828 -0.076606
-0.048145 0.038735 -0.040871 0.189472 -0.031464 -0.009407
