# id outlier x sx y sy covxy corrxy
77 0 10.736300 0.040600 1.064180 0.703367 -0.000510 -0.010515
79 0 10.366600 0.064150 1.534320 0.163800 -0.000477 -0.043511
81 0 9.705130 0.040110 1.142540 0.149176 -0.002647 -0.392540
84 0 9.974210 0.052615 1.786840 0.090800 -0.002857 -0.622610
85 0 9.566540 0.037650 1.236730 0.091365 -0.002974 -0.815570
86 0 10.218500 0.109100 1.611200 0.151475 -0.011164 -0.672230
87 0 9.905210 0.048115 1.539130 0.134935 -0.003577 -0.462120
88 0 10.268200 0.061950 1.823450 0.132630 -0.002982 -0.322750
89 0 9.342030 0.098010 0.368380 0.175679 -0.014872 -0.908260
90 0 9.129650 0.079060 0.432845 0.204627 -0.007462 -0.433540
91 0 10.148500 0.043400 1.675500 0.194915 -0.009721 -0.565730
92 0 9.267840 0.058755 0.842988 0.141478 -0.006749 -0.864710
93 0 9.578690 0.070450 1.201220 0.124145 -0.007143 -0.754170
94 0 10.085400 0.023950 1.030170 0.312207 0.002039 0.203900
96 0 9.865310 0.049875 1.497540 0.122335 -0.003570 -0.555320
98 0 9.214170 0.101600 1.369440 0.082715 -0.007532 -0.883890
100 1 10.115500 0.063100 -0.728192 0.963950 0.017324 0.248810
101 0 9.940210 0.045875 1.421520 0.132605 -0.005332 -0.833460
104 0 9.122000 0.069030 0.973503 0.124515 -0.005153 -0.626260
106 0 8.998960 0.074655 -0.043198 0.342772 0.001762 0.068320
108 0 10.013100 0.047570 1.515400 0.131835 -0.001370 -0.198360
109 0 9.383240 0.081220 0.628761 0.166363 -0.001849 -0.128860
110 0 10.068500 0.045950 1.483860 0.158010 -0.001562 -0.180660
112 0 9.284770 0.076935 1.227150 0.132620 -0.026222 -0.890060
113 0 9.634080 0.061290 0.981472 0.135864 -0.002338 -0.267870
119 0 10.015900 0.047025 1.585690 0.119145 -0.002992 -0.495320
120 0 10.642700 0.096000 1.477760 0.151930 -0.009137 -0.711090
123 0 9.064690 0.083370 0.395224 0.182697 -0.003315 -0.213200
124 0 8.759190 0.051875 0.340764 0.142559 -0.005365 -0.694470
125 0 9.723990 0.041570 1.213340 0.159330 -0.003652 -0.441750
126 1 10.526800 0.033600 -0.469395 0.926539 0.006782 0.146000
129 0 8.688200 0.071900 0.430391 0.130483 -0.006130 -0.597900
130 0 9.763150 0.040910 1.138190 0.180998 -0.002177 -0.253320
131 1 10.023700 0.050840 -0.392109 1.119237 -0.011263 -0.097088
