# id outlier x sx y sy covxy corrxy
11 0 9.464420 0.050610 1.586830 0.026915 0.001331 0.432630
19 0 9.513860 0.051305 1.449680 0.114200 -0.002742 -0.415610
27 0 10.272400 0.030900 2.310800 0.037215 -0.000290 -0.181050
30 0 9.287270 0.076655 1.455540 0.047765 0.001104 0.216780
31 0 10.363800 0.025950 2.182800 0.137300 -0.002075 -0.228120
34 0 9.787270 0.031125 1.620970 0.151255 -0.001303 -0.229750
37 0 9.622700 0.083800 1.720420 0.044900 0.000628 0.144840
38 0 10.160500 0.049700 2.016540 0.132190 -0.005191 -0.414080
41 0 9.518260 0.065685 1.738690 0.034875 0.000369 0.147290
42 0 9.496730 0.070165 1.547590 0.063900 -0.000349 -0.059295
43 0 9.545120 0.028825 1.390210 0.127875 -0.001688 -0.447510
46 0 9.484390 0.021580 1.300290 0.148920 -0.000085 -0.022637
48 0 9.583990 0.028745 1.487110 0.107840 -0.001271 -0.391190
49 0 9.725020 0.059945 1.813780 0.054230 0.001293 0.139410
50 0 9.889990 0.041940 1.942060 0.036535 0.000356 0.133970
51 0 9.128350 0.118965 1.016880 0.127340 -0.002873 -0.198860
53 0 8.297540 0.111235 0.509720 0.101410 -0.001034 -0.100910
57 0 9.637630 0.048060 1.581590 0.105690 -0.001147 -0.183850
62 0 10.041600 0.061910 2.120920 0.039755 0.000180 0.027705
63 0 8.823740 0.074245 0.894078 0.088440 0.000066 0.008807
64 0 9.512400 0.044025 1.492390 0.100255 -0.001398 -0.294820
65 0 9.581540 0.057210 1.759560 0.066580 0.000283 0.069550
66 0 9.592960 0.051150 1.737520 0.125145 0.001826 0.335210
69 0 9.887570 0.047025 1.783170 0.120915 -0.000371 -0.060096
74 0 9.157420 0.074475 1.174610 0.092880 -0.000664 -0.086353
76 0 9.401640 0.074905 1.594790 0.096020 -0.001495 -0.236760
79 0 8.245080 0.217135 -0.102779 0.100623 -0.021803 -0.807720
80 0 8.247820 0.166515 0.007766 0.113154 -0.011411 -0.523410
81 0 8.831750 0.050990 0.841600 0.069510 -0.000744 -0.159920
82 0 9.010230 0.102560 0.575461 0.115750 -0.008615 -0.639460
83 0 8.396930 0.151405 0.451831 0.121189 -0.000135 -0.007954
87 0 8.917700 0.060095 1.201010 0.085255 0.000362 0.072095
88 0 8.817830 0.165150 1.021010 0.074708 -0.007276 -0.592970
89 0 9.121470 0.055950 0.901177 0.162897 -0.003003 -0.320550
