# id outlier x sx y sy covxy corrxy
420 0 8.822120 0.100530 0.907249 0.085110 0.002819 0.271770
422 0 9.689410 0.048640 2.013250 0.039465 -0.000541 -0.195310
423 1 10.468800 0.083800 1.977690 0.259410 -0.015215 -0.771850
426 0 9.870390 0.024435 1.707230 0.061725 0.001276 0.472760
427 0 9.610790 0.062075 1.621990 0.135575 -0.001519 -0.186230
428 0 9.326500 0.108410 1.119500 0.171931 -0.008358 -0.503800
429 0 10.004600 0.041795 2.098630 0.029900 0.001444 0.320260
431 0 9.896500 0.046345 1.741260 0.121720 -0.006821 -0.392190
433 0 9.376040 0.049780 1.478340 0.037970 0.000651 0.151620
435 0 10.568000 0.052600 2.268400 0.179015 0.000241 0.026860
436 0 9.605180 0.046525 1.713400 0.042625 -0.000524 -0.108630
438 0 9.244640 0.077405 1.175820 0.211491 0.002000 0.133650
440 0 10.043800 0.018000 1.927730 0.043605 0.000266 0.329470
443 0 8.251750 0.220705 0.146038 0.182524 -0.018234 -0.461680
